"","date","trust_code","covid_flag","admitted_pathways","non_admitted_pathways","incomplete_pathways","incomplete_pathways_with_dta","new_rtt_periods_all_patients","audiology_audiology_assessments","barium_enema","cardiology_echocardiography","cardiology_electrophysiology","colonoscopy","computed_tomography","cystoscopy","dexa_scan","flexi_sigmoidoscopy","gastroscopy","magnetic_resonance_imaging","neurophysiology_peripheral_neurophysiology","non_obstetric_ultrasound","respiratory_physiology_sleep_studies","total","urodynamics_pressures_flows","audiology_assessments","ct","echocardiography","electrophysiology","mri","peripheral_neurophys","sleep_studies","urodynamics","all_diagnostics_tests","operating_theatres","X","occupied_beds","bed_capacity","ratio_doctors","doctors","senior_doctors","nurses","managers","all_ftes","CatchmentYear","trust_total_catchment","date_yr","total_pathways","years_since_covid"
"85",2018 Q2,"RLQ","pre-covid",3577,7360,55473,16526,16981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5074,251.054347826087,285.54347826087,0,0,0,0,0,0,2020,169970,2018,10937,"0_yrs"
"86",2018 Q2,"RLT","pre-covid",2515,6868,34875,5818,9707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5075,295.282608695652,321.652173913043,0,0,0,0,0,0,2020,143900,2018,9383,"0_yrs"
"87",2018 Q2,"RM1","pre-covid",9183,33142,120635,27328,52088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5077,818.608695652174,956.163043478261,0,0,0,0,0,0,2020,629265,2018,42325,"0_yrs"
"88",2018 Q2,"RM3","pre-covid",3830,22734,120283,12778,42084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5012,705.076086956522,781.967391304348,0,0,0,0,0,0,2020,438353,2018,26564,"0_yrs"
"89",2018 Q2,"RMC","pre-covid",3743,16492,68714,6798,26465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5013,538.086956521739,651.184782608696,0,0,0,0,0,0,2020,280729,2018,20235,"0_yrs"
"90",2018 Q2,"RMP","pre-covid",3827,8124,39208,10195,17176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5014,384.086956521739,449.967391304348,0,0,0,0,0,0,2020,173039,2018,11951,"0_yrs"
"91",2018 Q2,"RN3","pre-covid",5552,9030,65046,13811,24969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5160,548.858695652174,601.021739130435,0,0,0,0,0,0,2020,322320,2018,14582,"0_yrs"
"92",2018 Q2,"RN5","pre-covid",7253,31517,112477,15586,47413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5175,696.923913043478,784.652173913043,0,0,0,0,0,0,2020,418308,2018,38770,"0_yrs"
"93",2018 Q2,"RN7","pre-covid",3482,9798,43339,10637,19491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5176,489.336956521739,533.054347826087,0,0,0,0,0,0,2020,258280,2018,13280,"0_yrs"
"94",2018 Q2,"RNA","pre-covid",7444,8690,54964,13431,30352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5079,621.95652173913,705.25,0,0,0,0,0,0,2020,326091,2018,16134,"0_yrs"
"95",2018 Q2,"RNL","pre-covid",3278,9880,70334,18321,20020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5015,479.989130434783,573.45652173913,0,0,0,0,0,0,0,0,2018,13158,"0_yrs"
"96",2018 Q2,"RNQ","pre-covid",4182,14520,68235,10434,23027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5080,621.967391304348,656,0,0,0,0,0,0,2020,281661,2018,18702,"0_yrs"
"97",2018 Q2,"RNS","pre-covid",3777,15309,72883,13655,30552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5081,678.054347826087,814.260869565217,0,0,0,0,0,0,2020,324779,2018,19086,"0_yrs"
"98",2018 Q2,"RNZ","pre-covid",1258,10563,53121,4354,19947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5161,427.380434782609,477.75,0,0,0,0,0,0,2020,232203,2018,11821,"0_yrs"
"99",2018 Q2,"RP4","pre-covid",1319,4581,15770,4110,5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5127,232.836956521739,292.510869565217,0,0,0,0,0,0,2020,499882,2018,5900,"0_yrs"
"100",2018 Q2,"RP5","pre-covid",4652,24669,97702,13313,38244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5017,673.576086956522,811.826086956522,0,0,0,0,0,0,2020,358563,2018,29321,"0_yrs"
"101",2018 Q2,"RPA","pre-covid",2950,18198,63898,10831,22188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5178,460.586956521739,490,0,0,0,0,0,0,2020,271648,2018,21148,"0_yrs"
"102",2018 Q2,"RPC","pre-covid",2631,4824,33013,7628,8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5179,39.9130434782609,65.3152173913043,0,0,0,0,0,0,2020,181055,2018,7455,"0_yrs"
"103",2018 Q2,"RQ3","pre-covid",2304,14075,46698,7144,19726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5084,303.945652173913,388.5,0,0,0,0,0,0,2020,537500,2018,16379,"0_yrs"
"104",2018 Q2,"RQ6","pre-covid",4425,18780,90307,14269,34912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5018,661.836956521739,745.913043478261,0,0,0,0,0,0,0,0,2018,23205,"0_yrs"
"105",2018 Q2,"RQM","pre-covid",5366,31861,108073,11995,44885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5131,729.79347826087,858.097826086957,0,0,0,0,0,0,2020,527050,2018,37227,"0_yrs"
"106",2018 Q2,"RQW","pre-covid",1604,16120,49128,2536,20007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5086,399.641304347826,462.532608695652,0,0,0,0,0,0,2020,203338,2018,17724,"0_yrs"
"107",2018 Q2,"RQX","pre-covid",2733,26628,50431,7974,34297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5132,248.478260869565,303.717391304348,0,0,0,0,0,0,2020,328060,2018,29361,"0_yrs"
"108",2018 Q2,"RR1","pre-covid",6001,24924,105619,24298,41825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,30925,"0_yrs"
"109",2018 Q2,"RR7","pre-covid",1745,8255,24612,4070,12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5019,464.869565217391,503.326086956522,0,0,0,0,0,0,2020,155906,2018,10000,"0_yrs"
"110",2018 Q2,"RR8","pre-covid",12971,45139,161701,10767,66784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5020,1661.32608695652,1864.1847826087,0,0,0,0,0,0,2020,988788,2018,58110,"0_yrs"
"111",2018 Q2,"RRF","pre-covid",5710,17151,58120,13579,32173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5021,409.586956521739,471.771739130435,0,0,0,0,0,0,2020,309069,2018,22861,"0_yrs"
"112",2018 Q2,"RRK","pre-covid",7057,35554,153757,20995,59261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5089,2471.91304347826,2585.25,0,0,0,0,0,0,2020,1046291,2018,42611,"0_yrs"
"113",2018 Q2,"RRV","pre-covid",9252,38980,129941,16621,67508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5135,685.641304347826,920.913043478261,0,0,0,0,0,0,2020,791639,2018,48232,"0_yrs"
"114",2018 Q2,"RT3","pre-covid",1427,1395,17115,3524,6823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5136,315.478260869565,403.565217391304,0,0,0,0,0,0,0,0,2018,2822,"0_yrs"
"115",2018 Q2,"RTD","pre-covid",17711,43285,197777,33503,85130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5023,1208.97826086957,1563.8152173913,0,0,0,0,0,0,2020,865161,2018,60996,"0_yrs"
"116",2018 Q2,"RTF","pre-covid",5455,12543,66708,11583,30522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5024,720.532608695652,949.489130434783,0,0,0,0,0,0,2020,327581,2018,17998,"0_yrs"
"117",2018 Q2,"RTG","pre-covid",9006,26643,97562,20142,40944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5091,1216.1847826087,1440.28260869565,0,0,0,0,0,0,2020,824631,2018,35649,"0_yrs"
"118",2018 Q2,"RTH","pre-covid",10399,36112,158792,26918,61259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5180,949.75,1028.84782608696,0,0,0,0,0,0,2020,910400,2018,46511,"0_yrs"
"119",2018 Q2,"RTK","pre-covid",4501,21846,80698,15112,33077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5181,444.108695652174,523.521739130435,0,0,0,0,0,0,2020,317767,2018,26347,"0_yrs"
"120",2018 Q2,"RTP","pre-covid",6971,22486,72769,10508,37648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5182,632.826086956522,687.695652173913,0,0,0,0,0,0,2020,331844,2018,29457,"0_yrs"
"121",2018 Q2,"RTR","pre-covid",12370,30474,100739,18505,48297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5025,768.217391304348,902.20652173913,0,0,0,0,0,0,2020,525469,2018,42844,"0_yrs"
"122",2018 Q2,"RTX","pre-covid",4164,16075,62927,14560,26077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5027,538.380434782609,659.336956521739,0,0,0,0,0,0,2020,267443,2018,20239,"0_yrs"
"123",2018 Q2,"RVJ","pre-covid",8872,17027,81551,24484,32069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5164,860.630434782609,921.554347826087,0,0,0,0,0,0,2020,478522,2018,25899,"0_yrs"
"124",2018 Q2,"RVR","pre-covid",6455,17991,84898,12989,29647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5138,685.652173913043,870.304347826087,0,0,0,0,0,0,2020,359587,2018,24446,"0_yrs"
"125",2018 Q2,"RVV","pre-covid",9191,33129,163356,32717,47974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5183,940.29347826087,1044,0,0,0,0,0,0,2020,615742,2018,42320,"0_yrs"
"126",2018 Q2,"RVW","pre-covid",3391,13433,34010,4698,21809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5029,495.369565217391,600.032608695652,0,0,0,0,0,0,2020,217223,2018,16824,"0_yrs"
"127",2018 Q2,"RVY","pre-covid",2103,11614,29632,5565,16773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5030,341.728260869565,389.576086956522,0,0,0,0,0,0,2020,123471,2018,13717,"0_yrs"
"128",2018 Q2,"RW6","pre-covid",7336,40629,118923,28606,61925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5033,1040.0652173913,1212.65217391304,0,0,0,0,0,0,0,0,2018,47965,"0_yrs"
"129",2018 Q2,"RWA","pre-covid",10579,39771,168456,33794,57623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5034,891.391304347826,1075.63043478261,0,0,0,0,0,0,2020,549271,2018,50350,"0_yrs"
"130",2018 Q2,"RWD","pre-covid",5292,31741,118541,21970,40777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5092,1208.17391304348,1338.55434782609,0,0,0,0,0,0,2020,455307,2018,37033,"0_yrs"
"131",2018 Q2,"RWE","pre-covid",12055,51552,198745,41860,76361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5093,1357.20652173913,1671.29347826087,0,0,0,0,0,0,2020,995015,2018,63607,"0_yrs"
"132",2018 Q2,"RWF","pre-covid",7013,24367,99688,18472,39516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5185,678.391304347826,746.108695652174,0,0,0,0,0,0,2020,442553,2018,31380,"0_yrs"
"133",2018 Q2,"RWG","pre-covid",5803,21108,75184,17319,30645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5094,626.489130434783,747.826086956522,0,0,0,0,0,0,2020,358418,2018,26911,"0_yrs"
"134",2018 Q2,"RWJ","pre-covid",4629,17478,71111,8511,26314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5035,578.086956521739,665.717391304348,0,0,0,0,0,0,2020,252570,2018,22107,"0_yrs"
"135",2018 Q2,"RWP","pre-covid",7040,22869,112947,26880,39806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5096,743.847826086957,793.79347826087,0,0,0,0,0,0,2020,452843,2018,29909,"0_yrs"
"136",2018 Q2,"RWW","pre-covid",3600,14083,54592,9205,22390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5036,484.45652173913,572.45652173913,0,0,0,0,0,0,2020,201328,2018,17683,"0_yrs"
"137",2018 Q2,"RWY","pre-covid",6095,17391,92234,0,41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5037,609.934782608696,721.391304347826,0,0,0,0,0,0,2020,381042,2018,23486,"0_yrs"
"138",2018 Q2,"RX1","pre-covid",9072,29733,91878,24217,45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5098,1377.11956521739,1587.3152173913,0,0,0,0,0,0,2020,930151,2018,38805,"0_yrs"
"139",2018 Q2,"RXC","pre-covid",3457,20424,88046,12504,31192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5188,649.521739130435,740,0,0,0,0,0,0,2020,309726,2018,23881,"0_yrs"
"140",2018 Q2,"RXF","pre-covid",9609,24433,97040,15260,40199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5042,899.434782608696,1032.64130434783,0,0,0,0,0,0,2020,475220,2018,34042,"0_yrs"
"141",2018 Q2,"RXH","pre-covid",5961,18300,103707,19896,30009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5189,813.641304347826,901.967391304348,0,0,0,0,0,0,0,0,2018,24261,"0_yrs"
"142",2018 Q2,"RXK","pre-covid",9274,37679,97874,14273,47995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5099,562.04347826087,667.04347826087,0,0,0,0,0,0,2020,428597,2018,46953,"0_yrs"
"143",2018 Q2,"RXL","pre-covid",4753,11857,58112,21027,19765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5044,620.608695652174,696.173913043478,0,0,0,0,0,0,2020,261280,2018,16610,"0_yrs"
"144",2018 Q2,"RXN","pre-covid",6744,18717,97973,19280,34237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5045,772.130434782609,839.239130434783,0,0,0,0,0,0,2020,483969,2018,25461,"0_yrs"
"145",2018 Q2,"RXP","pre-covid",6431,24336,60901,13426,33451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5046,768.913043478261,963.641304347826,0,0,0,0,0,0,2020,331271,2018,30767,"0_yrs"
"146",2018 Q2,"RXQ","pre-covid",6130,22070,90040,16848,36429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5190,688.369565217391,744,0,0,0,0,0,0,2020,384641,2018,28200,"0_yrs"
"147",2018 Q2,"RXR","pre-covid",5376,23445,72492,12310,31627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5047,835.717391304348,983,0,0,0,0,0,0,2020,434807,2018,28821,"0_yrs"
"148",2018 Q2,"RXW","pre-covid",3316,16691,47914,10509,21932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5102,614.173913043478,683.163043478261,0,0,0,0,0,0,2020,344836,2018,20007,"0_yrs"
"149",2018 Q2,"RY8","pre-covid",1208,2113,10132,335,4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5105,40.1086956521739,60.9130434782609,0,0,0,0,0,0,0,0,2018,3321,"0_yrs"
"150",2018 Q2,"RYJ","pre-covid",10986,44026,199451,19445,72432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5140,936.065217391304,1165.73913043478,0,0,0,0,0,0,2020,754042,2018,55012,"0_yrs"
"151",2018 Q2,"RYR","pre-covid",7568,25266,114801,19342,41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5193,877.75,979.45652173913,0,0,0,0,0,0,2020,913895,2018,32834,"0_yrs"
"152",2018 Q3,"ACG","pre-covid",2255,1942,6048,2640,3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24216,4197,"0_yrs"
"153",2018 Q3,"NPG","pre-covid",5435,1252,10069,4389,7365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18162,6687,"0_yrs"
"154",2018 Q3,"NT2","pre-covid",7077,4945,32256,14596,12781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,54486,12022,"0_yrs"
"155",2018 Q3,"NT3","pre-covid",15877,19272,68289,14534,26353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68612,35149,"0_yrs"
"156",2018 Q3,"NT4","pre-covid",17677,23367,103357,25827,45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98882,41044,"0_yrs"
"157",2018 Q3,"NTP","pre-covid",17617,13621,56844,23093,32030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20180,31238,"0_yrs"
"158",2018 Q3,"NTX","pre-covid",1401,1518,7004,2396,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2919,"0_yrs"
"159",2018 Q3,"NV3","pre-covid",5511,10207,47913,14759,20320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6054,15718,"0_yrs"
"160",2018 Q3,"NVC","pre-covid",19089,24960,137670,29264,56028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60540,44049,"0_yrs"
"161",2018 Q3,"NWX","pre-covid",1537,8665,30176,3501,11679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10202,"0_yrs"
"162",2018 Q3,"NYW","pre-covid",1593,2790,10561,2253,5247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10090,4383,"0_yrs"
"163",2018 Q3,"R0A","pre-covid",13489,62083,235676,40758,97156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,7025,1915.85869565217,2190.46739130435,0,0,0,0,0,0,2020,1521533,2018,75572,"0_yrs"
"164",2018 Q3,"R1F","pre-covid",1673,7721,29260,7153,9735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7206,264.380434782609,301.923913043478,0,0,0,0,0,0,2020,106295,2018,9394,"0_yrs"
"165",2018 Q3,"R1H","pre-covid",8710,48815,269877,42666,87149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,7149,1654.86956521739,1815.83695652174,0,0,0,0,0,0,2020,1066953,2018,57525,"0_yrs"
"166",2018 Q3,"R1K","pre-covid",5015,29868,171154,21815,55424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7150,1180.36956521739,1214.83695652174,0,0,0,0,0,0,2020,519432,2018,34883,"0_yrs"
"167",2018 Q3,"RA2","pre-covid",4394,15322,67420,9260,24509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7207,412.358695652174,496.521739130435,0,0,0,0,0,0,2020,323150,2018,19716,"0_yrs"
"168",2018 Q3,"RA4","pre-covid",1732,7328,28770,8726,11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7183,285.923913043478,345.586956521739,0,0,0,0,0,0,2020,123332,2018,9060,"0_yrs"
"169",2018 Q3,"RA7","pre-covid",10420,27356,88058,23824,37515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7184,717.978260869565,813.586956521739,0,0,0,0,0,0,2020,744653,2018,37776,"0_yrs"
"170",2018 Q3,"RA9","pre-covid",3388,16830,56395,12832,24396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7185,330.282608695652,377.5,0,0,0,0,0,0,2020,231423,2018,20218,"0_yrs"
"171",2018 Q3,"RAE","pre-covid",6283,18160,97154,18752,29010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7026,611.554347826087,677,0,0,0,0,0,0,2020,376141,2018,24443,"0_yrs"
"172",2018 Q3,"RAJ","pre-covid",4459,36565,81767,16353,42768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7091,486.576086956522,573.239130434783,0,0,0,0,0,0,2020,998600,2018,41024,"0_yrs"
"173",2018 Q3,"RAL","pre-covid",14930,39270,205569,37326,67951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7151,926.271739130435,1059.97826086957,0,0,0,0,0,0,2020,676227,2018,54200,"0_yrs"
"174",2018 Q3,"RAN","pre-covid",1758,3301,19141,6265,7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7152,101.347826086957,167.728260869565,0,0,0,0,0,0,2020,164723,2018,5059,"0_yrs"
"175",2018 Q3,"RAP","pre-covid",1516,9651,31688,3865,13470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7153,463.369565217391,515.521739130435,0,0,0,0,0,0,2020,202746,2018,11167,"0_yrs"
"176",2018 Q3,"RAS","pre-covid",4385,18905,74529,14015,28609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7154,397.086956521739,478.576086956522,0,0,0,0,0,0,2020,187304,2018,23290,"0_yrs"
"177",2018 Q3,"RAX","pre-covid",3729,16047,58600,9478,24458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7156,377.608695652174,414.95652173913,0,0,0,0,0,0,2020,285688,2018,19776,"0_yrs"
"178",2018 Q3,"RBA","pre-covid",5124,12850,68796,14555,20660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7186,440.858695652174,604.597826086957,0,0,0,0,0,0,0,0,2018,17974,"0_yrs"
"179",2018 Q3,"RBD","pre-covid",3553,6815,40103,8892,14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7187,265.065217391304,314.79347826087,0,0,0,0,0,0,2020,170832,2018,10368,"0_yrs"
"180",2018 Q3,"RBK","pre-covid",3150,15034,42439,6338,20626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7092,429.815217391304,488.369565217391,0,0,0,0,0,0,2020,200042,2018,18184,"0_yrs"
"181",2018 Q3,"RBL","pre-covid",4011,18116,80970,14561,25396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7027,719.521739130435,789.891304347826,0,0,0,0,0,0,2020,267577,2018,22127,"0_yrs"
"182",2018 Q3,"RBS","pre-covid",2708,10812,38771,3852,14182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7030,175.771739130435,223.619565217391,0,0,0,0,0,0,2020,356263,2018,13520,"0_yrs"
"183",2018 Q3,"RBT","pre-covid",4160,13410,45212,7950,21564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7031,489.445652173913,544,0,0,0,0,0,0,2020,221518,2018,17570,"0_yrs"
"184",2018 Q3,"RBZ","pre-covid",2664,5629,41513,9469,11676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7188,218.619565217391,285.79347826087,0,0,0,0,0,0,2020,144357,2018,8293,"0_yrs"
