"","date","trust_code","covid_flag","completed_pathways_for_admitted_patients","completed_pathways_for_non_admitted_patients","incomplete_pathways","incomplete_pathways_with_dta","new_rtt_periods_all_patients","audiology_assessments","barium_enema","colonoscopy","ct","cystoscopy","dexa_scan","echocardiography","electrophysiology","flexi_sigmoidoscopy","gastroscopy","mri","non_obstetric_ultrasound","peripheral_neurophys","sleep_studies","urodynamics","all_diagnostics_tests","audiology_audiology_assessments","barium_enema_2","cardiology_echocardiography","cardiology_electrophysiology","colonoscopy_2","computed_tomography","cystoscopy_2","dexa_scan_2","flexi_sigmoidoscopy_2","gastroscopy_2","magnetic_resonance_imaging","neurophysiology_peripheral_neurophysiology","non_obstetric_ultrasound_2","respiratory_physiology_sleep_studies","total.x","urodynamics_pressures_flows","operating_theatres","X.x","occupied_beds","bed_capacity","covid_beds","X.y","sick_ftes","total_ftes","sickness_rate","ratio_doctors","doctors","senior_doctors","nurses","managers","all_ftes","standard_los","los_unadjusted","elective_proportion","emergency_proportion","CatchmentYear","trust_total_catchment","date_yr","total_ftes2","low","moderate","high","significant","investment","cost","total.y","total_pathways","admitted_pathways","non_admitted_pathways","nurses_ratio","doctors_ratio","senior_doctors_ratio","occupied_ratio","significant_ratio","years_since_covid"
"32",2019 Q1,"RDU","pre-covid",11805,22055,113747,29851,43922,1196,200,1378,16552,958,1096,3592,3,875,2045,9592,23962,66,278,504,62297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1140,1254.03296703297,1375.43956043956,0,14688,22859.48891,756275.00203,0.0302264240502996,0.494554355696141,538.57331,526.96819,2146.00437,129.5454,8201.40825,6.064531521,6.562717,0.160771568,0.839228432,2020,674115,2019,22859.48891,3665959,19944569,70424,6861474,5450712.72955774,36130106.0194801,47619368.3046918,33860,11805,22055,0.00283759791641886,0.000712139510831849,0.000696794404926128,0.911732513082733,0.293593518959,"-1_yrs"
"33",2019 Q1,"REF","pre-covid",8352,22580,76314,22437,34920,3162,0,1528,10622,902,561,2000,1,479,1488,6848,11755,316,174,369,40205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1124,648.901098901099,747.373626373626,0,14691,19644.65047,448260.52443,0.0438241812503561,0.541163052054824,301.513,355.6115,1152.24333,123.23947,4841.75827,5.592204213,5.871536232,0.180670477,0.819329523,2020,421838,2019,19644.65047,3995931,21144297,46198,8845775,6313365.83097298,40258328.8637994,46061760.0572317,30932,8352,22580,0.00257047691510461,0.000672628936896459,0.000793314335345922,0.868241902045258,0.353695002288762,"-1_yrs"
"34",2019 Q1,"REM","pre-covid",1957,21588,52587,41,25694,1359,0,1358,15919,730,987,2717,0,1058,2193,4100,6211,0,1288,15,37935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1229,780.472527472527,825.846153846154,0,14692,21066.41956,412105.73596,0.0511189671042209,0.48465785075973,285.99414,268.96559,1174.14408,146.86388,4658.84048,6.527004265,7.103761623,0.101113413,0.898886587,2020,557407,2019,21066.41956,17376116,19435615,725000,2729815,1431367.24907088,47633235.6839719,48647779.3265283,23545,1957,21588,0.00284913306839768,0.000693982429858145,0.000652661602424545,0.945058015754736,0.0938509248587088,"-1_yrs"
"35",2019 Q1,"REP","pre-covid",1180,5404,16435,1789,7534,0,0,0,0,5,229,0,0,0,0,0,5247,0,0,251,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1231,68.8351648351648,121.406593406593,0,14694,6682.60367,117714.89469,0.0567693976841122,0.455249943739253,79.27625,66.2515,327.8366,55.02,1333.85996,0,0,0,0,2020,84907,2019,6682.60367,4753436,2997975,0,427300,1078756.43347704,9674990.96282293,10136259.2688614,6584,1180,5404,0.0027850052524224,0.00067345980480017,0.000562813229153984,0.566980448950038,0.0551254474830453,"-1_yrs"
"36",2019 Q1,"RF4","pre-covid",7155,31202,115836,14440,43212,2147,151,1039,15332,103,797,3870,0,435,834,10812,29583,377,443,18,65941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1088,834.582417582418,974,0,14696,22859.72635,540524.86743,0.0422917200066848,0.485090131843628,440.18466,414.69245,1652.50902,113.66667,5844.89269,6.997754778,7.587393162,0.117668488,0.882331512,2020,469775,2019,22859.72635,337876,1020126,0,737006,799174.921289303,2478285.81631528,2777642.61932218,38357,7155,31202,0.00305723033217155,0.000814365233727208,0.000767203277754292,0.856860798339238,0.5427134864308,"-1_yrs"
"37",2019 Q1,"RFF","pre-covid",2336,13158,35774,2340,20468,405,0,907,6930,84,856,1897,0,648,1034,2119,6385,0,0,0,21265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1259,345.241758241758,445,0,14697,13717.79931,284137.86943,0.0482786730875361,0.57417031625667,147.24375,198.5371,805.91177,82.90667,3151.3024,4.890222733,5.154337331,0.077812464,0.922187536,2020,195565,2019,13717.79931,3145858,6864711,1657032,5372897,2262245.18050489,20158025.4091387,22478075.3564061,15494,2336,13158,0.00283634058218538,0.000518212339296346,0.000698735090814466,0.775824175824175,0.702250691244424,"-1_yrs"
"38",2019 Q1,"RFR","pre-covid",4691,12188,43431,4856,18364,2147,0,566,7148,481,696,2108,0,194,923,2254,8900,0,222,35,25674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1260,385.186813186813,425.626373626374,0,14698,16753.51084,340875.72363,0.0491484423167222,0.553838951728055,150.2015,186.4516,1038.82773,60.31334,3750.8081,5.563938426,5.684236616,0.16341155,0.83658845,2020,198547,2019,16753.51084,875733,1208505,716608,4941630,1407086.05555482,9158947.58108869,10182745.3110132,16879,4691,12188,0.00304752629180359,0.000440634194774852,0.000546978230114099,0.904988123515438,2.71477537594075,"-1_yrs"
"39",2019 Q1,"RGM","pre-covid",1837,1656,10147,3888,3503,0,0,0,1153,0,28,705,0,0,0,707,5,0,822,0,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1208,155.428571428571,244.087912087912,0,14700,5800.99284,159692.40512,0.0363260409011993,0.500243619199119,103.8,103.9012,586.7334,76.07333,1711.44243,0,0,0,0,2020,128516,2019,5800.99284000001,NA,NA,NA,NA,NA,NA,NA,3493,1837,1656,0.00367414718038157,0.000649999603437621,0.00065063332174078,0.636772915541147,NA,"-1_yrs"
"40",2019 Q1,"RGN","pre-covid",6787,33686,112448,17939,47187,3085,0,1429,17272,1511,1161,3961,0,534,1404,6826,13599,594,0,0,51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1209,808.967032967033,997.076923076923,0,14701,20396.63672,503979.91897,0.0404711298054995,0.51941887262176,340.97936,368.53531,1508.36031,129.3148,5516.32373,6.111870924,6.468107288,0.192421508,0.807578492,2020,467171,2019,20396.63672,4277101,27447694,8451150,20011100,4658274.69792418,71198152.9184754,71198152.9184754,40473,6787,33686,0.00299289763981606,0.000676573306128686,0.00073124998859714,0.811338638217206,0.897161037604813,"-1_yrs"
"41",2019 Q1,"RGP","pre-covid",4990,7112,39122,9364,12842,4671,8,398,6672,46,426,1183,0,812,272,4209,6382,0,0,67,25146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1210,378.967032967033,460.813186813187,0,14702,12014.18594,252913.7451,0.0475030961059459,0.52163764070712,143.97613,157.001,718.51076,60.87867,2768.05912,7.253824751,7.853054735,0.12557217,0.87442783,2020,186944,2019,12014.18594,812111,10062940,1858982,9199303,1217945.66044185,25945999.0192292,27326065.8271378,12102,4990,7112,0.00284093203283952,0.000569269692887087,0.00062076895005419,0.822387561406019,1.01684902443216,"-1_yrs"
"42",2019 Q1,"RGR","pre-covid",3492,14134,57672,12662,21345,1650,0,764,6549,291,0,1889,0,542,1271,3649,7301,0,0,6,23912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1211,381.131868131868,469.703296703297,0,14703,12339.88189,312297.98428,0.0395131653457498,0.527590263351387,178.63972,199.506,826.38853,99.87333,3417.45096,6.345394752,6.478082192,0.118631517,0.881368483,2020,217218,2019,12339.88189,206832,544713464,82157265,9952074,193136.393928971,753573021.674857,753946692.591891,17626,3492,14134,0.00264615390299502,0.000572016884488871,0.000638832173252604,0.811431111527033,0.169032681799762,"-1_yrs"
"43",2019 Q1,"RGT","pre-covid",9154,28565,95216,22043,41224,1481,104,1623,11431,807,1665,3004,0,317,2157,8154,9196,769,38,228,40974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1212,941.395604395604,1012.79120879121,0,14704,32097.46667,874644.89358,0.0366977123008427,0.461398954013274,721.41325,618.00719,2826.80789,233.08,9503.81041,6.862032186,7.048201375,0.220665624,0.779334376,2020,658972,2019,32097.46667,16061058,26295579,40796290,21098829,7205337.11908325,123324420.823577,132166651.784476,37719,9154,28565,0.00323194922962349,0.000824807022021464,0.000706580687243758,0.929506097825614,1.46128501656069,"-1_yrs"
"44",2019 Q1,"RH8","pre-covid",6980,17589,101503,24824,41280,0,139,1198,9018,230,883,1631,56,825,1418,5488,10553,181,186,306,32112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1126,701.252747252747,824.956043956044,0,14706,31554.02031,661480.43451,0.0477021218826737,0.523862681958346,346.83194,381.59645,1747.62847,234.08666,7144.14297,6.616686315,6.903346543,0.232341503,0.767658497,2020,457186,2019,31554.02031,13993254,11200603,1283867,1194058,4540547.69905845,32734283.0398588,38034597.2097872,24569,6980,17589,0.00264199570966083,0.00052432683100736,0.000576882444425847,0.850048620639128,0.0983543329629917,"-1_yrs"
"45",2019 Q1,"RHM","pre-covid",8542,24751,90186,17148,36302,1130,271,993,11801,84,927,2392,4,587,1018,6496,14585,941,16,697,41942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1141,1026.01098901099,1144.15384615385,0,14708,32978.23255,909962.02593,0.0362413283304823,0.466304153224049,774.30875,676.534,2799.75942,397.78991,9828.30225,7.02517989,7.32235716,0.226450009,0.773549991,2020,739911,2019,32978.23255,14644368,43845691,14079125,27384853,8957787.24992794,118240442.127454,129081029.363416,33293,8542,24751,0.0030767870968446,0.000850924245117416,0.000743474981067005,0.896742157936186,0.708906414336152,"-1_yrs"
"46",2019 Q1,"RHQ","pre-covid",12014,43728,133309,24382,62667,720,0,328,16521,654,2124,4880,0,257,651,11776,23806,1252,409,52,63430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1262,1388.47252747253,1431.46153846154,0,14709,58455.55537,1327233.45332,0.0440431600211528,0.462373667331345,823.3381,708.09377,3482.7371,227.45118,14079.29642,6.577053551,7.005262854,0.255046928,0.744953072,2020,753182,2019,58455.55537,2975294,39203862,0,74453802,19023421.9939851,137970740.697074,155676754.424535,55742,12014,43728,0.0026240576526218,0.000620341581912712,0.000533511092738616,0.969968448446605,1.76517998605757,"-1_yrs"
"47",2019 Q1,"RHU","pre-covid",7584,27905,99058,23498,40394,1721,0,436,13975,913,1166,3269,0,1582,1316,7194,14430,823,596,159,47580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1142,992.43956043956,1024.96703296703,0,14710,22773.68293,596262.46666,0.0381940574887568,0.484015187073108,462.49711,433.8415,1856.75972,173.87554,6408.90174,7.186836748,7.781394926,0.164088325,0.835911675,2020,568594,2019,22773.68293,450000,2e+05,0,0,0,768916.2908232,768916.2908232,35489,7584,27905,0.00311399731464023,0.000775660276909102,0.000727601558471707,0.968264859764991,0,"-1_yrs"
"48",2019 Q1,"RHW","pre-covid",8622,18855,88012,18826,34758,2411,0,864,8059,45,201,796,0,700,877,6048,7935,177,74,40,28227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1143,517.934065934066,654.395604395604,0,14711,15245.42758,433302.23906,0.0351842806376289,0.515582388412585,317.89432,338.3459,1342.00584,142.12667,4717.51905,6.412050728,6.770226114,0.147127104,0.852872896,2020,445712,2019,15245.42758,11427334,37787273,487872,13471744,3748789.86260525,74731829.5766118,77870118.6339214,27477,8622,18855,0.0030971587936202,0.000733654921076881,0.000780854261759651,0.791469353484467,0.283647820249789,"-1_yrs"
"49",2019 Q1,"RJ1","pre-covid",14907,68532,227694,36691,100332,915,3,581,15063,267,1855,4805,12,259,1167,12910,18374,973,988,116,58288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1089,911.43956043956,1138,0,14712,49630.48819,1381501.62705,0.0359250305741433,0.485437341267082,1069.14125,1008.62563,4331.266,464.54001,14862.51135,5.344089442,5.715253029,0.34640603,0.65359397,2020,1382186,2019,49630.48819,16571240,169808871,15430167,360700518,11006585.9998929,665421099.705117,675461440.279421,83439,14907,68532,0.00313518704226849,0.000773897930386806,0.000730093696779624,0.800913497750053,2.01808381260166,"-1_yrs"
"50",2019 Q1,"RJ2","pre-covid",5049,21682,117035,15194,39539,3201,241,1727,12505,7,1473,2661,0,699,1589,7201,20994,0,186,0,52484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1090,905.395604395604,997.186813186813,0,14713,25264.88603,527950.87091,0.0478546156888657,0.450421788974435,455.79375,373.55818,1706.05333,115.81667,5712.01162,7.399425164,8.102433628,0.080200501,0.919799499,2020,366475,2019,25264.88603,418316,17619563,71604990,12313982,5086585.91382364,120609667.222975,124443572.089853,26731,5049,21682,0.00323146228939706,0.000863326068985118,0.000707562389955183,0.907949836903817,4.65237470547396,"-1_yrs"
"51",2019 Q1,"RJ6","pre-covid",2375,12814,62871,6290,21854,1259,0,511,6300,447,734,2578,0,292,613,4313,13067,508,60,71,30753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1091,477.923076923077,535.934065934066,0,14714,12177.71571,301627.99652,0.0403732937608546,0.478674917747802,247.78125,227.51,914.08391,52,3278.62764,7.052693269,7.379770285,0.115641924,0.884358076,2020,237212,2019,12177.71571,4618466,18889148,2947044,4091570,1850053.99890551,36134603.5883073,38292917.1621006,15189,2375,12814,0.00303050088369164,0.000821479613493273,0.000754273484639595,0.891757227803978,0.299418477774903,"-1_yrs"
"52",2019 Q1,"RJ7","pre-covid",5493,28208,118508,13373,40167,617,0,1174,15622,679,635,6389,137,1381,2160,8647,15880,794,116,287,54518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1092,817.21978021978,938,0,14715,29569.98724,807036.96566,0.0366401893571473,0.460713226060235,681.88975,582.53909,2268.84931,115.7375,8165.78297,6.468514676,6.817818111,0.232973227,0.767026773,2020,589437,2019,29569.98724,23918342,41276169,13483842,9517136,18933084.9763466,104330689.644951,112847592.693384,33701,5493,28208,0.00281133257402221,0.000844930008184131,0.000721824544336201,0.871236439466716,0.352805437868841,"-1_yrs"
"53",2019 Q1,"RJC","pre-covid",3497,12022,49401,8097,18457,2890,0,256,5053,162,607,1018,0,150,300,3435,10956,0,50,41,24918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1167,415.989010989011,481.054945054945,0,14717,20095.56806,360366.22636,0.0557642936270195,0.603688672577998,141.35227,215.3175,1187.85686,111.82667,3925.64476,6.19600149,6.396807078,0.14360272,0.85639728,2020,238044,2019,20095.56806,1850908,1375916,0,6895472,1433741.42598731,11974151.2229762,12501184.9050633,15519,3497,12022,0.00329624912966553,0.000392246164208494,0.00059749633636561,0.864743238304094,2.1369222492457,"-1_yrs"
"54",2019 Q1,"RJE","pre-covid",7800,31051,136627,18277,46402,985,0,1966,32318,1021,0,3912,50,250,2828,14585,18973,522,971,36,78417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1168,1280.46153846154,1460.03296703297,0,14718,38092.29631,854962.8835,0.0445543274978907,0.518017178498636,534.52414,574.48663,2603.80094,181.78666,9237.11608,6.382085929,6.825051626,0.124971709,0.875028291,2020,632952,2019,38092.29631,5845040,6217703,1614662,11510045,2319052.71607091,29795447.121992,34038372.5051069,38851,7800,31051,0.00304551342549597,0.00062520157344351,0.000671943356942231,0.87700864800584,1.08803669281522,"-1_yrs"
"55",2019 Q1,"RJL","pre-covid",5519,24132,80969,18151,29611,1127,0,1600,22422,941,598,2973,0,416,1600,11117,17240,484,0,353,60871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1263,680.296703296703,762.384615384615,0,14719,23915.22562,510260.75906,0.0468686356835601,0.541223501960426,247.2642,291.7002,1277.52095,150.0895,5370.04832,6.590432943,6.920555623,0.152114223,0.847885777,2020,313929,2019,23915.22562,7338891,21192161,7938117,43185951,2136353.47357876,94227876.0238106,96586988.3168966,29651,5519,24132,0.00250366293569869,0.000484584000649999,0.0005716688865853,0.892327428398461,1.79187462137744,"-1_yrs"
"56",2019 Q1,"RJN","pre-covid",2093,6861,23424,7695,9722,3464,3,561,2537,14,0,1232,0,168,662,1956,4582,0,0,12,15191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1233,297,342.318681318681,0,14720,9575.85104,193542.40151,0.049476760468456,0.547634150712343,107.86238,130.57821,587.4496,53.02666,2250.67735,7.528327407,7.643243243,0.084123585,0.915876415,2020,123905,2019,9575.85104000001,1314817,5974091,0,1549984,294881.763426977,10455950.8486567,10905949.2657325,8954,2093,6861,0.00303525013339078,0.000557306198323817,0.000674674949681521,0.867612596706367,0.212649686345335,"-1_yrs"
"57",2019 Q1,"RJR","pre-covid",5332,15851,66933,17004,20039,2219,160,506,8725,259,0,2471,0,487,564,3716,8833,0,587,14,28541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1234,473.450549450549,521.197802197802,0,14721,14248.06882,311761.95773,0.0457017556719973,0.518972873308049,206.69701,223.00227,823.98869,37.50667,3503.37318,7.696941171,8.316183529,0.146526316,0.853473684,2020,188523,2019,14248.06882,2500000,1500000,5442000,2115000,2067231.44787817,13671331.6508365,14511296.4883099,21183,5332,15851,0.00264300588820914,0.000662996253632103,0.00071529660521676,0.908389382023656,1.88925,"-1_yrs"
"58",2019 Q1,"RJZ","pre-covid",11052,51503,228613,48250,78657,368,322,2183,19090,1564,1140,7619,9,1010,2385,11201,26076,766,520,560,74813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1093,1371.40659340659,1438.26373626374,0,14722,38411.40719,1045469.02982,0.0367408369778427,0.457147621978329,1076.49773,906.54181,3890.82376,192.74667,11365.42091,7.218199704,7.481514692,0.285012412,0.714987588,2020,852160,2019,38411.40719,14985587,16012253,2204604,7320896,959510.529199896,47937009.6685653,48298829.7496223,62555,11052,51503,0.00372160594816461,0.00102967921506517,0.000867114935156023,0.953515380266189,0.30729560511313,"-1_yrs"
"59",2019 Q1,"RK5","pre-covid",3971,25769,78057,9672,31233,2278,0,1212,7988,1001,894,2045,0,326,1179,5607,11700,0,116,114,34460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1169,545.252747252747,647.21978021978,0,14723,17157.97507,383933.73049,0.0446899391936779,0.526659246816648,217.89,242.43377,1011.1475,115.85334,4158.34291,6.574318671,7.151037938,0.109568518,0.890431482,2020,291492,2019,17157.97507,2579348,8674815,1080356,3678743,1517722.46327102,18942858.4938771,20972489.2845125,29740,3971,25769,0.00263365112179519,0.000567519815781529,0.000631446915827351,0.842453775234732,0.422874539848054,"-1_yrs"
"60",2019 Q1,"RK9","pre-covid",8359,22191,83150,24015,35187,3019,0,1175,12096,163,1823,4639,17,469,1484,6245,13851,552,25,55,45613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1128,836.307692307692,928.252747252747,0,14724,26426.2601,584712.05027,0.0451953403180202,0.487946107401758,470.65793,448.49909,1586.13678,144.11333,6338.59914,6.043914235,6.195868946,0.21495832,0.78504168,2020,472784,2019,26426.2601,753500,29611400,9923500,18844750,7518994.63538399,69951449.7887568,72985496.9023737,30550,8359,22191,0.00271268016328307,0.000804939678911468,0.000767042666202789,0.900948254430515,0.947417906859565,"-1_yrs"
"61",2019 Q1,"RKB","pre-covid",8826,24711,95096,29578,37262,853,0,971,14185,984,626,1461,21,742,1623,13421,16934,1745,385,193,54144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1170,1075.15384615385,1159.87912087912,0,14725,32928.66539,677356.70222,0.0486134783668311,0.486370491553908,504.52541,477.74956,2138.86259,267.51731,7312.22508,6.743054494,7.169331519,0.188279536,0.811720464,2020,570368,2019,32928.66539,1388277,5704802,2059900,1791475,910870.06759056,12946721.4996387,13652070.8892254,33537,8826,24711,0.00315766062842516,0.000744844493819055,0.000705314583046424,0.926953358155932,0.542976470443936,"-1_yrs"
"62",2019 Q1,"RKE","pre-covid",1141,13359,50939,4272,24747,1188,0,654,4160,349,529,1411,0,290,925,2653,7566,248,188,0,20161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1094,278.978021978022,351.681318681319,0,14726,13055.51203,349637.32591,0.0373401552480716,0.410667251221985,257.52765,179.45409,939.35199,122.07112,3725.42386,6.627656979,7.216113416,0.109386027,0.890613973,2020,186090,2019,13055.51203,11586500,2055200,2481620,2615300,2909602.90343778,22166815.6700699,25251970.4196806,14500,1141,13359,0.00268664676334299,0.00073655651418147,0.000513257815174439,0.793269380995531,0.373627920273866,"-1_yrs"
"63",2019 Q1,"RL4","pre-covid",6575,27318,108077,52664,41630,2284,0,1424,7854,246,1225,3343,0,376,1608,6446,11093,1610,219,184,37912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1172,801.967032967033,859,0,14729,31815.09165,730606.29917,0.0435461502126977,0.455912487882856,493.37515,413.41859,1964.15724,106.48,7786.45131,7.379331616,7.762377436,0.157225434,0.842774566,2020,431600,2019,31815.09165,1576665,7838653,20000,11852378,5183619.60088111,25182240.3822952,27766087.3778979,33893,6575,27318,0.00268839351950752,0.000675295505336452,0.000565856865003301,0.933605393442413,1.26096410126562,"-1_yrs"
"64",2019 Q1,"RLQ","pre-covid",4101,6073,50102,15069,17273,812,8,511,5777,393,561,1732,0,242,614,3097,5868,477,151,15,20258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1173,244.472527472527,279.164835164835,0,14730,12237.84088,244948.6959,0.0499608329615116,0.575382473116242,128.586,174.24182,683.5429,73.38667,2681.6793,6.26811753,6.684410646,0.176969269,0.823030731,2020,169970,2019,12237.84088,671871,1551353,16255062,1014422,914990.275961233,23058862.6668611,23534152.2075977,10174,4101,6073,0.00279055537523276,0.000524950743369114,0.000711340059843119,0.875728231774523,7.76776609104616,"-1_yrs"
"65",2019 Q1,"RLT","pre-covid",2308,5995,30175,5732,9077,326,0,617,4993,437,619,1145,0,542,687,3772,6066,0,0,23,19227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1174,311.857142857143,323.846153846154,0,14731,8651.95616,186481.47322,0.0463957947704163,0.523962978411151,105.82124,116.475,536.20884,36.12018,2054.70032,6.771776097,7.025278608,0.100911314,0.899088686,2020,143900,2019,8651.95616,570476,4309569,148995,2016081,38658.745206311,8334012.78110867,10050083.1577414,8303,2308,5995,0.00287540006383053,0.00056746248392814,0.000624592877720295,0.962979300984052,0.443659023636053,"-1_yrs"
"66",2019 Q1,"RM1","pre-covid",9264,36595,123435,30128,51718,2833,233,2206,20534,2019,1148,3770,3,2293,2549,9092,13172,723,246,213,61034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1213,887.494505494505,981.120879120879,0,14733,29873.44768,641367.61374,0.0465777302127859,0.501314043208364,498.74546,501.37386,1896.66579,114.28413,7028.49111,5.898558684,6.245341355,0.197994661,0.802005339,2020,629265,2019,29873.44768,999000,0,1740000,3200000,0,7025529.00184459,7025529.00184459,45859,9264,36595,0.00295722102171638,0.000777628070571994,0.000781726188318653,0.904572030196456,4.94494494494494,"-1_yrs"
"67",2019 Q1,"RM3","pre-covid",3926,24890,129271,14843,44983,1311,0,477,10658,495,426,3104,0,206,827,10140,6528,1030,65,139,35406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1235,730.901098901099,798,0,14734,28488.76428,667772.47957,0.0426623815020721,0.554538459717647,374.69017,466.43782,1884.84383,200.8988,7478.50271,8.408305501,8.957827556,0.195920659,0.804079341,2020,438353,2019,28488.76428,485301,9319768,213450,7386731,4855925.22195436,20589508.1090008,24735389.9771251,28816,3926,24890,0.00282258387050289,0.000561104540039259,0.000698498117652818,0.915916164036465,0.775127742599262,"-1_yrs"
"68",2019 Q1,"RMC","pre-covid",3604,16247,68403,7266,26164,2507,118,1146,2540,526,8,1851,0,200,992,2018,6723,134,60,70,18893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1236,556.846153846154,667.285714285714,0,14735,24258.52178,464151.89709,0.0522641875043252,0.515413673845398,230.32988,244.9825,1508.709,56.20667,5176.16978,5.90816252,6.338795256,0.11968312,0.88031688,2020,280729,2019,24258.52178,3799000,5765000,1666000,13434000,157185.417014498,29176232.9182514,30547074.6257531,19851,3604,16247,0.00325046393100804,0.000496238152734165,0.000527806740715524,0.834494343164864,1.57883730656629,"-1_yrs"
"69",2019 Q1,"RMP","pre-covid",3766,7712,40446,9413,17822,1683,0,739,4535,531,0,2980,0,193,947,2182,4054,226,85,37,18192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1237,372.428571428571,452.10989010989,0,14736,17622.15179,311272.61187,0.0566132422770292,0.58443062680507,127.99705,180.007,894.95969,89.77653,3443.7941,6.632544052,7.087788407,0.098297872,0.901702128,2020,173039,2019,17622.15179,2376132,2914521,3157924,2451885,1933818.55667965,12894681.2450758,13626576.652186,11478,3766,7712,0.00287516362144245,0.000411205628503727,0.000578293730754501,0.823756744932185,1.06032450058622,"-1_yrs"
"70",2019 Q1,"RN3","pre-covid",4906,10436,60747,13907,24171,3405,1,926,8147,605,401,2371,0,298,827,3530,7190,188,25,8,27922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1129,579.483516483516,613.450549450549,0,14738,14301.55677,364427.21276,0.0392439320370363,0.48158525568318,282.69564,262.61223,1085.22595,77.24001,3984.01548,5.923148178,6.548966408,0.136267791,0.863732209,2020,322320,2019,14301.55677,288580,281080,141965,365933,61398.5572963024,1274695.23154902,1274695.23154902,15342,4906,10436,0.00297789493210732,0.000775725934018473,0.000720616410643702,0.944629550014331,0.891580943018643,"-1_yrs"
"71",2019 Q1,"RN5","pre-covid",6970,32427,111331,17165,46583,4034,128,1141,8620,734,913,3165,0,502,1218,5664,10713,51,127,133,37143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1144,704.978021978022,819.538461538462,0,14739,19694.60934,497948.10475,0.0395515298725514,0.514820889263182,345.64515,366.76217,1299.33976,99.22667,5395.82467,6.419875277,7.245991808,0.138212058,0.861787942,2020,418308,2019,19694.60934,5282786,37891476,5342000,22616333,1473953.38210109,84146170.9292752,85797219.9285306,39397,6970,32427,0.00260938790128009,0.00069413890062607,0.000736546974476661,0.860213467778701,0.647569447741805,"-1_yrs"
"72",2019 Q1,"RN7","pre-covid",3505,9602,40974,10024,19395,0,451,571,11685,165,368,2967,0,405,759,4870,9801,0,0,40,32082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1145,495.461538461538,550.923076923077,0,14740,10603.64373,269582.22082,0.0393336166522645,0.587385493786361,156.4125,222.66409,835.87446,74.60667,2922.81316,6.896855317,7.876630435,0.21048522,0.78951478,2020,258280,2019,10603.64373,NA,NA,NA,NA,NA,NA,NA,13107,3505,9602,0.00310062903056991,0.000580203321733285,0.000825959847510392,0.899329796146327,NA,"-1_yrs"
