,cal_quarter,PROCODE,elective_proportion,emergency_proportion
1640,Q3   2020,RR7,0.115063134,0.884936866
1641,Q3   2020,RR8,0.214973136,0.785026864
1642,Q3   2020,RRF,0.085089598,0.914910402
1643,Q3   2020,RRK,0.209160829,0.790839171
1644,Q3   2020,RRV,0.68275545,0.31724455
1645,Q3   2020,RTD,0.251206821,0.748793179
1646,Q3   2020,RTE,0.156599287,0.843400713
1647,Q3   2020,RTF,0.069947084,0.930052916
1648,Q3   2020,RTG,0.104980534,0.895019466
1649,Q3   2020,RTH,0.146636748,0.853363252
1650,Q3   2020,RTK,0.134046395,0.865953605
1651,Q3   2020,RTP,0.127311522,0.872688478
1652,Q3   2020,RTR,0.212252223,0.787747777
1653,Q3   2020,RTX,0.069726903,0.930273097
1654,Q3   2020,RVJ,0.139434689,0.860565311
1655,Q3   2020,RVR,0.182453688,0.817546312
1656,Q3   2020,RVV,0.109920308,0.890079692
1657,Q3   2020,RVW,0.136378905,0.863621095
1658,Q3   2020,RVY,0.057906459,0.942093541
1659,Q3   2020,RWA,0.188806741,0.811193259
1660,Q3   2020,RWD,0.089756171,0.910243829
1661,Q3   2020,RWE,0.139603405,0.860396595
1662,Q3   2020,RWF,0.42428911,0.57571089
1663,Q3   2020,RWG,0.100183912,0.899816088
1664,Q3   2020,RWH,0.121434653,0.878565347
1665,Q3   2020,RWJ,0.076313705,0.923686295
1666,Q3   2020,RWP,0.072966218,0.927033782
1667,Q3   2020,RWW,0.081525207,0.918474793
1668,Q3   2020,RWY,0.053035962,0.946964038
1669,Q3   2020,RX1,0.150597326,0.849402674
1670,Q3   2020,RXC,0.089713715,0.910286285
1671,Q3   2020,RXF,0.093798011,0.906201989
1672,Q3   2020,RXK,0.112292503,0.887707497
1673,Q3   2020,RXL,0.127260769,0.872739231
1674,Q3   2020,RXN,0.163363586,0.836636414
1675,Q3   2020,RXP,0.055004661,0.944995339
1676,Q3   2020,RXQ,0.083776596,0.916223404
1677,Q3   2020,RXR,0.130242174,0.869757826
1678,Q3   2020,RXW,0.067123414,0.932876586
1679,Q3   2020,RYJ,0.25055139,0.74944861
1680,Q3   2020,RYR,0.050057582,0.949942418
1681,Q3   2021,R0A,0.175790285,0.824209715
1682,Q3   2021,R0B,0.149746193,0.850253807
1683,Q3   2021,R0D,0.146399872,0.853600128
1684,Q3   2021,R1F,0.121005762,0.878994238
1685,Q3   2021,R1H,0.170038125,0.829961875
1686,Q3   2021,R1K,0.086583613,0.913416387
1687,Q3   2021,RA2,0.168356788,0.831643212
1688,Q3   2021,RA4,0.108847971,0.891152029
1689,Q3   2021,RA7,0.158162846,0.841837154
1690,Q3   2021,RA9,0.064794568,0.935205432
1691,Q3   2021,RAE,0.079124256,0.920875744
1692,Q3   2021,RAJ,0.129111867,0.870888133
1693,Q3   2021,RAL,0.200724587,0.799275413
1694,Q3   2021,RAP,0.081101614,0.918898386
1695,Q3   2021,RAS,0.118823335,0.881176665
1696,Q3   2021,RAX,0.061669129,0.938330871
1697,Q3   2021,RBK,0.115246098,0.884753902
1698,Q3   2021,RBL,0.125407166,0.874592834
1699,Q3   2021,RBN,0.106933557,0.893066443
1700,Q3   2021,RBT,0.073505741,0.926494259
1701,Q3   2021,RBZ,0.15123277,0.84876723
1702,Q3   2021,RC9,0.147050051,0.852949949
1703,Q3   2021,RCB,0.099276661,0.900723339
1704,Q3   2021,RCD,0.128150363,0.871849637
1705,Q3   2021,RCF,0.095636998,0.904363002
1706,Q3   2021,RCX,0.084719764,0.915280236
1707,Q3   2021,RD1,0.110963581,0.889036419
1708,Q3   2021,RD8,0.084192008,0.915807992
1709,Q3   2021,RDE,0.151198887,0.848801113
1710,Q3   2021,RDU,0.16757073,0.83242927
1711,Q3   2021,REF,0.167279412,0.832720588
1712,Q3   2021,REM,0.125324194,0.874675806
1713,Q3   2021,RF4,0.110619163,0.889380837
1714,Q3   2021,RFF,0.100861009,0.899138991
1715,Q3   2021,RFR,0.124708495,0.875291505
1716,Q3   2021,RFS,0.090623109,0.909376891
1717,Q3   2021,RGN,0.106384586,0.893615414
1718,Q3   2021,RGP,0.129195178,0.870804822
1719,Q3   2021,RGR,0.068610363,0.931389637
1720,Q3   2021,RGT,0.232160622,0.767839378
1721,Q3   2021,RH5,0.137563229,0.862436771
1722,Q3   2021,RH8,0.18517573,0.81482427
1723,Q3   2021,RHM,0.202239944,0.797760056
1724,Q3   2021,RHQ,0.22060389,0.77939611
1725,Q3   2021,RHU,0.154425387,0.845574613
1726,Q3   2021,RHW,0.154463298,0.845536702
1727,Q3   2021,RJ1,0.386684709,0.613315291
1728,Q3   2021,RJ2,0.080088563,0.919911437
1729,Q3   2021,RJ6,0.14684339,0.85315661
1730,Q3   2021,RJ7,0.23474917,0.76525083
1731,Q3   2021,RJC,0.127440045,0.872559955
1732,Q3   2021,RJE,0.121543466,0.878456534
1733,Q3   2021,RJL,0.109238279,0.890761721
1734,Q3   2021,RJN,0.089229697,0.910770303
1735,Q3   2021,RJR,0.163740123,0.836259877
1736,Q3   2021,RJZ,0.236387951,0.763612049
1737,Q3   2021,RK5,0.0857698,0.9142302
1738,Q3   2021,RK9,0.151770395,0.848229605
1739,Q3   2021,RKB,0.144619335,0.855380665
1740,Q3   2021,RKE,0.090125174,0.909874826
1741,Q3   2021,RL4,0.094596107,0.905403893
1742,Q3   2021,RLQ,0.119589393,0.880410607
1743,Q3   2021,RLT,0.091126217,0.908873783
1744,Q3   2021,RM1,0.185026082,0.814973918
1745,Q3   2021,RM3,0.164922025,0.835077975
1746,Q3   2021,RMC,0.117319758,0.882680242
1747,Q3   2021,RMP,0.083680143,0.916319857
1748,Q3   2021,RN3,0.124281609,0.875718391
1749,Q3   2021,RN5,0.114926016,0.885073984
1750,Q3   2021,RN7,0.146028667,0.853971333
1751,Q3   2021,RNA,0.113148789,0.886851211
1752,Q3   2021,RNN,0.116318656,0.883681344
1753,Q3   2021,RNQ,0.120497881,0.879502119
1754,Q3   2021,RNS,0.126594781,0.873405219
1755,Q3   2021,RNZ,0.136050821,0.863949179
1756,Q3   2021,RP5,0.14622807,0.85377193
1757,Q3   2021,RPA,0.112291501,0.887708499
1758,Q3   2021,RQM,0.092556017,0.907443983
1759,Q3   2021,RQW,0.058246761,0.941753239
1760,Q3   2021,RQX,0.106403941,0.893596059
1761,Q3   2021,RR7,0.105288853,0.894711147
1762,Q3   2021,RR8,0.262564846,0.737435154
1763,Q3   2021,RRF,0.153732133,0.846267867
1764,Q3   2021,RRK,0.128922816,0.871077184
1765,Q3   2021,RRV,0.596405093,0.403594907
1766,Q3   2021,RTD,0.219230769,0.780769231
1767,Q3   2021,RTE,0.157492611,0.842507389
1768,Q3   2021,RTF,0.0881195,0.9118805
1769,Q3   2021,RTG,0.138979838,0.861020162
1770,Q3   2021,RTH,0.167176111,0.832823889
1771,Q3   2021,RTK,0.156880323,0.843119677
1772,Q3   2021,RTP,0.124388301,0.875611699
1773,Q3   2021,RTR,0.253864767,0.746135233
1774,Q3   2021,RTX,0.122829445,0.877170555
1775,Q3   2021,RVJ,0.128682378,0.871317622
1776,Q3   2021,RVR,0.263612218,0.736387782
1777,Q3   2021,RVV,0.115424002,0.884575998
1778,Q3   2021,RVW,0.104971261,0.895028739
1779,Q3   2021,RVY,0.082763975,0.917236025
1780,Q3   2021,RWA,0.217603527,0.782396473
1781,Q3   2021,RWD,0.116227256,0.883772744
1782,Q3   2021,RWE,0.14649901,0.85350099
1783,Q3   2021,RWF,0.111558965,0.888441035
1784,Q3   2021,RWG,0.106988353,0.893011647
1785,Q3   2021,RWH,0.168892566,0.831107434
1786,Q3   2021,RWJ,0.101837903,0.898162097
1787,Q3   2021,RWP,0.111350111,0.888649889
1788,Q3   2021,RWW,0.142901571,0.857098429
1789,Q3   2021,RWY,0.095020557,0.904979443
1790,Q3   2021,RX1,0.1547521,0.8452479
1791,Q3   2021,RXC,0.098658311,0.901341689
1792,Q3   2021,RXF,0.099535396,0.900464604
1793,Q3   2021,RXK,0.130975899,0.869024101
1794,Q3   2021,RXL,0.136324,0.863676
1795,Q3   2021,RXN,0.184225443,0.815774557
1796,Q3   2021,RXP,0.071119771,0.928880229
1797,Q3   2021,RXQ,0.114382292,0.885617708
1798,Q3   2021,RXR,0.150683132,0.849316868
1799,Q3   2021,RXW,0.079845857,0.920154143
1800,Q3   2021,RYJ,0.303588682,0.696411318
1801,Q3   2021,RYR,0.143999689,0.856000311
1802,Q3   2022,R0A,0.201901081,0.798098919
1803,Q3   2022,R0B,0.140837961,0.859162039
1804,Q3   2022,R0D,0.201519415,0.798480585
1805,Q3   2022,R1F,0.114469109,0.885530891
1806,Q3   2022,R1H,0.224003887,0.775996113
1807,Q3   2022,R1K,0.099607129,0.900392871
1808,Q3   2022,RA2,0.186715313,0.813284687
1809,Q3   2022,RA4,0.103312842,0.896687158
1810,Q3   2022,RA7,0.1547167,0.8452833
1811,Q3   2022,RA9,0.090932279,0.909067721
1812,Q3   2022,RAE,0.109160082,0.890839918
1813,Q3   2022,RAJ,0.140255623,0.859744377
1814,Q3   2022,RAL,0.193836646,0.806163354
1815,Q3   2022,RAP,0.079725675,0.920274325
1816,Q3   2022,RAS,0.116575592,0.883424408
1817,Q3   2022,RAX,0.083810999,0.916189001
1818,Q3   2022,RBK,0.106520336,0.893479664
1819,Q3   2022,RBL,0.146363432,0.853636568
1820,Q3   2022,RBN,0.091801766,0.908198234
1821,Q3   2022,RBT,0.081350114,0.918649886
1822,Q3   2022,RC9,0.135255863,0.864744137
1823,Q3   2022,RCB,0.127914999,0.872085001
1824,Q3   2022,RCD,0.120461341,0.879538659
1825,Q3   2022,RCF,0.093744524,0.906255476
1826,Q3   2022,RCX,0.090884932,0.909115068
1827,Q3   2022,RD1,0.116435682,0.883564318
1828,Q3   2022,RD8,0.095371312,0.904628688
1829,Q3   2022,RDE,0.14809108,0.85190892
1830,Q3   2022,REF,0.172694611,0.827305389
1831,Q3   2022,REM,0.160654362,0.839345638
1832,Q3   2022,RF4,0.113192182,0.886807818
1833,Q3   2022,RFF,0.110556941,0.889443059
1834,Q3   2022,RFR,0.105470509,0.894529491
1835,Q3   2022,RFS,0.08345596,0.91654404
1836,Q3   2022,RGN,0.095563414,0.904436586
1837,Q3   2022,RGP,0.163011355,0.836988645
1838,Q3   2022,RGR,0.131377367,0.868622633
1839,Q3   2022,RGT,0.246810821,0.753189179
1840,Q3   2022,RH5,0.138558275,0.861441725
1841,Q3   2022,RH8,0.174785817,0.825214183
1842,Q3   2022,RHM,0.202396724,0.797603276
1843,Q3   2022,RHQ,0.23431474,0.76568526
1844,Q3   2022,RHU,0.146697903,0.853302097
1845,Q3   2022,RHW,0.167540738,0.832459262
1846,Q3   2022,RJ1,0.40256995,0.59743005
1847,Q3   2022,RJ2,0.091209791,0.908790209
1848,Q3   2022,RJ6,0.170153715,0.829846285
1849,Q3   2022,RJ7,0.271164145,0.728835855
1850,Q3   2022,RJC,0.114092103,0.885907897
1851,Q3   2022,RJE,0.129070348,0.870929652
1852,Q3   2022,RJL,0.097249834,0.902750166
1853,Q3   2022,RJN,0.096601756,0.903398244
1854,Q3   2022,RJR,0.112532383,0.887467617
1855,Q3   2022,RJZ,0.247889227,0.752110773
1856,Q3   2022,RK5,0.082210915,0.917789085
1857,Q3   2022,RK9,0.210175976,0.789824024
1858,Q3   2022,RKB,0.151598341,0.848401659
1859,Q3   2022,RKE,0.107168459,0.892831541
1860,Q3   2022,RL4,0.092101697,0.907898303
1861,Q3   2022,RLQ,0.145677695,0.854322305
1862,Q3   2022,RLT,0.085719274,0.914280726
1863,Q3   2022,RM1,0.190803129,0.809196871
1864,Q3   2022,RM3,0.143553256,0.856446744
1865,Q3   2022,RMC,0.149979787,0.850020213
1866,Q3   2022,RMP,0.085441527,0.914558473
1867,Q3   2022,RN3,0.136953388,0.863046612
1868,Q3   2022,RN5,0.090846891,0.909153109
1869,Q3   2022,RN7,0.187681919,0.812318081
1870,Q3   2022,RNA,0.151936559,0.848063441
1871,Q3   2022,RNN,0.112002964,0.887997036
1872,Q3   2022,RNQ,0.122650071,0.877349929
1873,Q3   2022,RNS,0.134236768,0.865763232
1874,Q3   2022,RNZ,0.166821303,0.833178697
1875,Q3   2022,RP5,0.179346428,0.820653572
1876,Q3   2022,RPA,0.116248637,0.883751363
1877,Q3   2022,RQM,0.117386341,0.882613659
1878,Q3   2022,RQW,0.089291012,0.910708988
1879,Q3   2022,RQX,0.094835508,0.905164492
1880,Q3   2022,RR7,0.102065451,0.897934549
1881,Q3   2022,RR8,0.289786511,0.710213489
1882,Q3   2022,RRF,0.185070163,0.814929837
1883,Q3   2022,RRK,0.139743045,0.860256955
1884,Q3   2022,RRV,0.618629174,0.381370826
1885,Q3   2022,RTD,0.234119488,0.765880512
1886,Q3   2022,RTE,0.173660184,0.826339816
1887,Q3   2022,RTF,0.089052973,0.910947027
1888,Q3   2022,RTG,0.134955949,0.865044051
1889,Q3   2022,RTH,0.159579597,0.840420403
1890,Q3   2022,RTK,0.16156639,0.83843361
1891,Q3   2022,RTP,0.113319343,0.886680657
1892,Q3   2022,RTX,0.113137916,0.886862084
1893,Q3   2022,RVJ,0.181571816,0.818428184
1894,Q3   2022,RVR,0.265928376,0.734071624
1895,Q3   2022,RVV,0.137654112,0.862345888
1896,Q3   2022,RVW,0.145766737,0.854233263
1897,Q3   2022,RVY,0.093955941,0.906044059
1898,Q3   2022,RWA,0.190460906,0.809539094
1899,Q3   2022,RWD,0.120008496,0.879991504
1900,Q3   2022,RWE,0.17514982,0.82485018
1901,Q3   2022,RWF,0.085191767,0.914808233
1902,Q3   2022,RWG,0.1275411,0.8724589
1903,Q3   2022,RWH,0.193326333,0.806673667
1904,Q3   2022,RWJ,0.10214937,0.89785063
1905,Q3   2022,RWP,0.10381577,0.89618423
1906,Q3   2022,RWW,0.109649794,0.890350206
1907,Q3   2022,RWY,0.101758564,0.898241436
1908,Q3   2022,RX1,0.185812904,0.814187096
1909,Q3   2022,RXC,0.121909557,0.878090443
1910,Q3   2022,RXF,0.112582263,0.887417737
1911,Q3   2022,RXK,0.150405737,0.849594263
1912,Q3   2022,RXL,0.119267841,0.880732159
1913,Q3   2022,RXN,0.203296703,0.796703297
1914,Q3   2022,RXP,0.07085707,0.92914293
1915,Q3   2022,RXQ,0.095734981,0.904265019
1916,Q3   2022,RXR,0.171038601,0.828961399
1917,Q3   2022,RXW,0.076807355,0.923192645
1918,Q3   2022,RYJ,0.295599742,0.704400258
1919,Q3   2022,RYR,0.169612889,0.830387111
1920,Q4   2018,R0A,0.247404912,0.752595088
1921,Q4   2018,R1F,0.137349398,0.862650602
1922,Q4   2018,R1H,0.169762082,0.830237918
1923,Q4   2018,R1K,0.117929379,0.882070621
1924,Q4   2018,RA2,0.19208292,0.80791708
1925,Q4   2018,RA4,0.123437768,0.876562232
1926,Q4   2018,RA7,0.230462873,0.769537127
1927,Q4   2018,RA9,0.102631579,0.897368421
1928,Q4   2018,RAE,0.10294625,0.89705375
1929,Q4   2018,RAJ,0.156382308,0.843617692
1930,Q4   2018,RAL,0.183147341,0.816852659
1931,Q4   2018,RAP,0.068739543,0.931260457
1932,Q4   2018,RAS,0.157445294,0.842554706
1933,Q4   2018,RAX,0.13806733,0.86193267
1934,Q4   2018,RBK,0.103219807,0.896780193
1935,Q4   2018,RBL,0.150359592,0.849640408
1936,Q4   2018,RBN,0.117585118,0.882414882
1937,Q4   2018,RBT,0.089380431,0.910619569
1938,Q4   2018,RBZ,0.238951696,0.761048304
1939,Q4   2018,RC9,0.162921851,0.837078149
1940,Q4   2018,RCB,0.131953008,0.868046992
1941,Q4   2018,RCD,0.17155396,0.82844604
1942,Q4   2018,RCF,0.126898851,0.873101149
1943,Q4   2018,RCX,0.123877504,0.876122496
1944,Q4   2018,RD1,0.123477609,0.876522391
1945,Q4   2018,RD8,0.105437597,0.894562403
1946,Q4   2018,RDE,0.165893761,0.834106239
1947,Q4   2018,RDU,0.155743024,0.844256976
1948,Q4   2018,REF,0.182540997,0.817459003
1949,Q4   2018,REM,0.107733064,0.892266936
1950,Q4   2018,RF4,0.114305652,0.885694348
1951,Q4   2018,RFF,0.094373648,0.905626352
1952,Q4   2018,RFR,0.192351598,0.807648402
1953,Q4   2018,RFS,0.115938791,0.884061209
1954,Q4   2018,RGN,0.18746129,0.81253871
1955,Q4   2018,RGP,0.164811709,0.835188291
1956,Q4   2018,RGR,0.128282523,0.871717477
1957,Q4   2018,RGT,0.245030312,0.754969688
1958,Q4   2018,RH5,NA,1
1959,Q4   2018,RH8,0.246142933,0.753857067
1960,Q4   2018,RHM,0.23769529,0.76230471
1961,Q4   2018,RHQ,0.264075915,0.735924085
1962,Q4   2018,RHU,0.167519509,0.832480491
1963,Q4   2018,RHW,0.160877159,0.839122841
1964,Q4   2018,RJ1,0.338690115,0.661309885
1965,Q4   2018,RJ2,0.085810863,0.914189137
1966,Q4   2018,RJ6,0.124263929,0.875736071
1967,Q4   2018,RJ7,0.230461189,0.769538811
1968,Q4   2018,RJC,0.161907852,0.838092148
1969,Q4   2018,RJE,0.130563354,0.869436646
1970,Q4   2018,RJL,0.164305444,0.835694556
1971,Q4   2018,RJN,0.122596154,0.877403846
1972,Q4   2018,RJR,0.149850576,0.850149424
1973,Q4   2018,RJZ,0.292809133,0.707190867
1974,Q4   2018,RK5,0.139553671,0.860446329
1975,Q4   2018,RK9,0.217236852,0.782763148
1976,Q4   2018,RKB,0.198843859,0.801156141
1977,Q4   2018,RKE,0.129525153,0.870474847
1978,Q4   2018,RL4,0.162368011,0.837631989
1979,Q4   2018,RLQ,0.171620326,0.828379674
1980,Q4   2018,RLT,0.136273864,0.863726136
1981,Q4   2018,RM1,0.208411275,0.791588725
1982,Q4   2018,RM3,0.191302707,0.808697293
1983,Q4   2018,RMC,0.139266887,0.860733113
1984,Q4   2018,RMP,0.105180807,0.894819193
1985,Q4   2018,RN3,0.158501684,0.841498316
1986,Q4   2018,RN5,0.169326009,0.830673991
1987,Q4   2018,RN7,0.222553238,0.777446762
1988,Q4   2018,RNA,0.140405294,0.859594706
1989,Q4   2018,RNN,0.343333333,0.656666667
1990,Q4   2018,RNQ,0.113826508,0.886173492
1991,Q4   2018,RNS,0.161933818,0.838066182
1992,Q4   2018,RNZ,0.211429471,0.788570529
1993,Q4   2018,RP5,0.156522974,0.843477026
1994,Q4   2018,RPA,0.150670008,0.849329992
1995,Q4   2018,RQM,0.10665362,0.89334638
1996,Q4   2018,RQW,0.09395452,0.90604548
1997,Q4   2018,RQX,0.142450142,0.857549858
1998,Q4   2018,RR7,0.163905979,0.836094021
1999,Q4   2018,RR8,0.251944302,0.748055698
2000,Q4   2018,RRF,0.203172284,0.796827716
2001,Q4   2018,RRK,0.252990515,0.747009485
2002,Q4   2018,RRV,0.407650696,0.592349304
2003,Q4   2018,RTD,0.333719775,0.666280225
2004,Q4   2018,RTE,0.207414897,0.792585103
2005,Q4   2018,RTF,0.104055187,0.895944813
2006,Q4   2018,RTG,0.180254103,0.819745897
2007,Q4   2018,RTH,0.207946956,0.792053044
2008,Q4   2018,RTK,0.215548657,0.784451343
2009,Q4   2018,RTP,0.129080119,0.870919881
2010,Q4   2018,RTR,0.260470453,0.739529547
2011,Q4   2018,RTX,0.145296426,0.854703574
2012,Q4   2018,RVJ,0.172375301,0.827624699
2013,Q4   2018,RVR,0.186297152,0.813702848
2014,Q4   2018,RVV,0.185914903,0.814085097
2015,Q4   2018,RVW,0.12959897,0.87040103
2016,Q4   2018,RVY,0.079153825,0.920846175
2017,Q4   2018,RWA,0.249642439,0.750357561
2018,Q4   2018,RWD,0.143249742,0.856750258
2019,Q4   2018,RWE,0.182625483,0.817374517
2020,Q4   2018,RWF,0.109219269,0.890780731
2021,Q4   2018,RWG,0.15648855,0.84351145
2022,Q4   2018,RWH,0.157711569,0.842288431
2023,Q4   2018,RWJ,0.135347195,0.864652805
2024,Q4   2018,RWP,0.155154172,0.844845828
2025,Q4   2018,RWW,0.151061336,0.848938664
2026,Q4   2018,RWY,0.110057708,0.889942292
2027,Q4   2018,RX1,0.207157146,0.792842854
2028,Q4   2018,RXC,0.132537068,0.867462932
2029,Q4   2018,RXF,0.131953255,0.868046745
2030,Q4   2018,RXK,0.127791563,0.872208437
2031,Q4   2018,RXL,0.174661747,0.825338253
2032,Q4   2018,RXN,0.21594076,0.78405924
2033,Q4   2018,RXP,0.100845535,0.899154465
2034,Q4   2018,RXQ,0.148454993,0.851545007
2035,Q4   2018,RXR,0.158724367,0.841275633
2036,Q4   2018,RXW,0.103014882,0.896985118
2037,Q4   2018,RYJ,0.283468901,0.716531099
2038,Q4   2018,RYR,0.115340871,0.884659129
2039,Q4   2019,R0A,0.229111663,0.770888337
2040,Q4   2019,R0B,0.171684775,0.828315225
2041,Q4   2019,R1F,0.145233145,0.854766855
2042,Q4   2019,R1H,0.162543467,0.837456533
2043,Q4   2019,R1K,0.117787001,0.882212999
2044,Q4   2019,RA2,0.171160254,0.828839746
2045,Q4   2019,RA4,0.114393463,0.885606537
2046,Q4   2019,RA7,0.206704397,0.793295603
2047,Q4   2019,RA9,0.104310071,0.895689929
2048,Q4   2019,RAE,0.116235089,0.883764911
2049,Q4   2019,RAJ,0.145694769,0.854305231
2050,Q4   2019,RAL,0.180639535,0.819360465
2051,Q4   2019,RAP,0.054847732,0.945152268
2052,Q4   2019,RAS,0.112198304,0.887801696
2053,Q4   2019,RAX,0.101025698,0.898974302
2054,Q4   2019,RBK,0.103381849,0.896618151
2055,Q4   2019,RBL,0.139195412,0.860804588
2056,Q4   2019,RBN,0.116823765,0.883176235
2057,Q4   2019,RBT,0.095021621,0.904978379
2058,Q4   2019,RBZ,0.187214612,0.812785388
2059,Q4   2019,RC9,0.133022372,0.866977628
2060,Q4   2019,RCB,0.119307669,0.880692331
2061,Q4   2019,RCD,0.147058824,0.852941176
2062,Q4   2019,RCF,0.10493069,0.89506931
2063,Q4   2019,RCX,0.098907104,0.901092896
2064,Q4   2019,RD1,0.110826393,0.889173607
2065,Q4   2019,RD8,0.144743357,0.855256643
2066,Q4   2019,RDE,0.147416645,0.852583355
2067,Q4   2019,RDU,0.165361105,0.834638895
2068,Q4   2019,REF,0.184126159,0.815873841
2069,Q4   2019,REM,0.11293047,0.88706953
2070,Q4   2019,RF4,0.137010059,0.862989941
2071,Q4   2019,RFF,0.111341783,0.888658217
2072,Q4   2019,RFR,0.193117468,0.806882532
2073,Q4   2019,RFS,0.103765128,0.896234872
2074,Q4   2019,RGN,0.122092607,0.877907393
2075,Q4   2019,RGP,0.122635561,0.877364439
2076,Q4   2019,RGR,0.132634458,0.867365542
2077,Q4   2019,RGT,0.228661749,0.771338251
2078,Q4   2019,RH5,0.007067138,0.992932862
2079,Q4   2019,RH8,0.2506781,0.7493219
2080,Q4   2019,RHM,0.220271927,0.779728073
2081,Q4   2019,RHQ,0.261618799,0.738381201
2082,Q4   2019,RHU,0.157024285,0.842975715
2083,Q4   2019,RHW,0.150174622,0.849825378
2084,Q4   2019,RJ1,0.332714617,0.667285383
2085,Q4   2019,RJ2,0.081891224,0.918108776
2086,Q4   2019,RJ6,0.123260763,0.876739237
2087,Q4   2019,RJ7,0.226046256,0.773953744
2088,Q4   2019,RJC,0.152864157,0.847135843
2089,Q4   2019,RJE,0.127088627,0.872911373
2090,Q4   2019,RJL,0.140980736,0.859019264
2091,Q4   2019,RJN,0.108913903,0.891086097
2092,Q4   2019,RJR,0.14204765,0.85795235
2093,Q4   2019,RJZ,0.296185194,0.703814806
2094,Q4   2019,RK5,0.10751604,0.89248396
2095,Q4   2019,RK9,0.211337678,0.788662322
2096,Q4   2019,RKB,0.184183395,0.815816605
2097,Q4   2019,RKE,0.123496194,0.876503806
2098,Q4   2019,RL4,0.149730367,0.850269633
2099,Q4   2019,RLQ,0.138820437,0.861179563
2100,Q4   2019,RLT,0.121867096,0.878132904
2101,Q4   2019,RM1,0.186181163,0.813818837
2102,Q4   2019,RM3,0.187918265,0.812081735
2103,Q4   2019,RMC,0.121155984,0.878844016
2104,Q4   2019,RMP,0.109066121,0.890933879
2105,Q4   2019,RN3,0.163217186,0.836782814
2106,Q4   2019,RN5,0.122902085,0.877097915
2107,Q4   2019,RN7,0.215164369,0.784835631
2108,Q4   2019,RNA,0.143452795,0.856547205
2109,Q4   2019,RNN,0.137667544,0.862332456
2110,Q4   2019,RNQ,0.132506203,0.867493797
2111,Q4   2019,RNS,0.114619693,0.885380307
2112,Q4   2019,RNZ,0.18900136,0.81099864
2113,Q4   2019,RP5,0.153085722,0.846914278
2114,Q4   2019,RPA,0.129938637,0.870061363
2115,Q4   2019,RQM,0.112234451,0.887765549
2116,Q4   2019,RQW,0.102868447,0.897131553
2117,Q4   2019,RQX,0.137432503,0.862567497
2118,Q4   2019,RR7,0.143928739,0.856071261
2119,Q4   2019,RR8,0.240211092,0.759788908
2120,Q4   2019,RRF,0.192201694,0.807798306
2121,Q4   2019,RRK,0.246666311,0.753333689
2122,Q4   2019,RRV,0.754106483,0.245893517
2123,Q4   2019,RTD,0.292185498,0.707814502
2124,Q4   2019,RTE,0.22751764,0.77248236
2125,Q4   2019,RTF,0.097608891,0.902391109
2126,Q4   2019,RTG,0.143389608,0.856610392
2127,Q4   2019,RTH,0.192652455,0.807347545
2128,Q4   2019,RTK,0.19258546,0.80741454
2129,Q4   2019,RTP,0.112336808,0.887663192
2130,Q4   2019,RTR,0.250423784,0.749576216
2131,Q4   2019,RTX,0.139576156,0.860423844
2132,Q4   2019,RVJ,0.156949906,0.843050094
2133,Q4   2019,RVR,0.186262591,0.813737409
2134,Q4   2019,RVV,0.136066605,0.863933395
2135,Q4   2019,RVW,0.111367468,0.888632532
2136,Q4   2019,RVY,0.073157539,0.926842461
2137,Q4   2019,RWA,0.250423342,0.749576658
2138,Q4   2019,RWD,0.127726456,0.872273544
2139,Q4   2019,RWE,0.1704255,0.8295745
2140,Q4   2019,RWF,0.117062118,0.882937882
2141,Q4   2019,RWG,0.126638615,0.873361385
2142,Q4   2019,RWH,0.1352657,0.8647343
2143,Q4   2019,RWJ,0.126394052,0.873605948
2144,Q4   2019,RWP,0.137160977,0.862839023
2145,Q4   2019,RWW,0.100330526,0.899669474
2146,Q4   2019,RWY,0.110596833,0.889403167
2147,Q4   2019,RX1,0.186636726,0.813363274
2148,Q4   2019,RXC,0.104256632,0.895743368
2149,Q4   2019,RXF,0.109328539,0.890671461
2150,Q4   2019,RXK,0.160220519,0.839779481
2151,Q4   2019,RXL,0.152353506,0.847646494
2152,Q4   2019,RXN,0.198052471,0.801947529
2153,Q4   2019,RXP,0.093421339,0.906578661
2154,Q4   2019,RXQ,0.142361111,0.857638889
2155,Q4   2019,RXR,0.163828062,0.836171938
2156,Q4   2019,RXW,0.096271961,0.903728039
2157,Q4   2019,RYJ,0.255767963,0.744232037
2158,Q4   2019,RYR,0.110091146,0.889908854
2159,Q4   2020,R0A,0.19762488,0.80237512
2160,Q4   2020,R0B,0.158223023,0.841776977
2161,Q4   2020,R0D,0.140126005,0.859873995
2162,Q4   2020,R1F,0.124168514,0.875831486
2163,Q4   2020,R1H,0.15315421,0.84684579
2164,Q4   2020,R1K,0.081759026,0.918240974
2165,Q4   2020,RA2,0.179723502,0.820276498
2166,Q4   2020,RA4,0.108266277,0.891733723
2167,Q4   2020,RA7,0.156259519,0.843740481
2168,Q4   2020,RA9,0.08200807,0.91799193
2169,Q4   2020,RAE,0.060674157,0.939325843
2170,Q4   2020,RAJ,0.129661017,0.870338983
2171,Q4   2020,RAL,0.196605375,0.803394625
2172,Q4   2020,RAP,0.073156682,0.926843318
2173,Q4   2020,RAS,0.11620581,0.88379419
2174,Q4   2020,RAX,0.104626143,0.895373857
