"","date","trust_code","Total","Professionally qualified clinical staff","HCHS Doctors","Consultant","Associate Specialist","Specialty Doctor","Staff Grade","Specialty Registrar","Core Training","Foundation Doctor Year 2","Foundation Doctor Year 1","Hospital Practitioner / Clinical Assistant","Other and Local HCHS Doctor Grades","Nurses & health visitors","Midwives","Ambulance staff","Scientific, therapeutic & technical staff","Support to clinical staff","Support to doctors, nurses & midwives","Support to ambulance staff","Support to ST&T staff","NHS infrastructure support","Central functions","Hotel, property & estates","Senior managers","Managers","Other staff or those with unknown classification","managers","all_doctors","nurses"
"127",2019 Q1,"08R",55.28,12.68,1.1,0.7,0,0,0,0,0,0,0,0.4,0,3.58,0,0,8,0,0,0,0,42.6,30,0,4,8.6,0,12.6,1.8,3.58
"128",2019 Q1,"08T",57.8584,20.4584,0.1184,0.1,0,0,0,0,0,0,0,0.0184,0,9.50667,0,0,10.83333,0,0,0,0,37.4,22.4,0,8,7,0,15,0.2184,9.50667
"129",2019 Q1,"08V",85.74,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,83.74,39.24,0,18.3,26.2,0,44.5,0,2
"130",2019 Q1,"08W",59.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,55.3,33.4,0,3.6,18.3,0,21.9,0,0
"131",2019 Q1,"08X",142.79333,11.93334,0.6,0.6,0,0,0,0,0,0,0,0,0,2,1.53334,0,7.8,0,0,0,0,130.85999,91.85999,0,17.8,21.2,0,39,1.2,2
"132",2019 Q1,"08Y",54.17884,5.64551,2.64551,0,0,0,0,0,0,0,0,2.64551,0,0,0,0,3,0,0,0,0,48.53333,12.6,0,2,33.93333,0,35.93333,2.64551,0
"133",2019 Q1,"09A",191.0272,49.8352,3.48187,0,0,0,0,0,0,0,0,1.9,1.58187,22.3,0,0,24.05333,0,0,0,0,141.192,37.72,0,9.192,94.28,0,103.472,5.06374,22.3
"134",2019 Q1,"09C",4.94907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94907,4.9,0,0.04907,0,0,0.04907,0,0
"135",2019 Q1,"09D",146.11526,54.5336,3.24423,0,0,0,0,0,0,0,0,3.24423,0,24.7227,0,0,26.56667,1.6,0,0,1.6,89.98166,36.04833,0,17.8,36.13333,0,53.93333,3.24423,24.7227
"136",2019 Q1,"09E",72.55999,9.16,0.6,0,0,0,0,0,0,0,0,0.6,0,1.8,0,0,6.76,0,0,0,0,63.39999,33.74666,0,13.25333,16.4,0,29.65333,0.6,1.8
"137",2019 Q1,"09F",5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,2,0,0,2,0,1
"138",2019 Q1,"09G",205.75459,57.83185,5.89852,0,0,0,0,0,0,0,0,4.99177,0.90675,41.09333,0,0,10.84,4,4,0,0,142.92274,116.12274,0,17.7,9.1,1,26.8,6.80527,41.09333
"139",2019 Q1,"09H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"140",2019 Q1,"09J",67.18551,0.138,0.138,0,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0.253,0.253,0,0,66.79451,46.17151,0,2.583,18.04,0,20.623,0.138,0
"141",2019 Q1,"09L",28.65333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.65333,13.45333,0,8.8,5.4,0,14.2,0,1
"142",2019 Q1,"09N",106.18187,9.8472,0.6672,0,0,0,0,0,0,0,0,0.6672,0,3,0,0,6.18,7.4,7.4,0,0,88.93467,39.26134,0,38.22,11.45333,0,49.67333,0.6672,3
"143",2019 Q1,"09P",149.48033,35.52073,0.25405,0,0,0,0,0,0,0,0,0.2,0.05405,31.00668,0,0,4.26,0,0,0,0,110.9596,86.57334,0,13.77293,10.61333,3,24.38626,0.3081,31.00668
"144",2019 Q1,"09W",69.84335,17.15,1.95,0,0,0,0,0,0,0,0,0,1.95,6.2,0,0,9,1,1,0,0,51.69335,32.98668,0,11.90667,6.8,0,18.70667,3.9,6.2
"145",2019 Q1,"09X",99.74098,18.59431,1.02045,0,0,0,0,0,0,0,0,0.23324,0.78721,1.53333,0,0,16.04053,0,0,0,0,81.14667,61.87333,0,12.06667,7.20667,0,19.27334,1.80766,1.53333
"146",2019 Q1,"09Y",98.54946,7.18279,0.84946,0.246,0,0,0,0,0,0,0,0.51146,0.092,0,0,0,6.33333,0,0,0,0,90.36667,52,0,19,19.36667,1,38.36667,1.18746,0
"147",2019 Q1,"10A",58.49763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,56.49763,23.30667,0,24.51096,8.68,0,33.19096,0,0
"148",2019 Q1,"10C",38.66,12,11,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,26.66,15.38667,0,2.7,8.57333,0,11.27333,13,1
"149",2019 Q1,"10D",79.4254,24.78667,0.08,0,0,0,0,0,0,0,0,0,0.08,22.70667,0,0,2,0.4984,0.4984,0,0,54.14033,38.93333,0,4.207,11,0,15.207,0.16,22.70667
"150",2019 Q1,"10E",63.51191,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1,0,0,1,61.11191,36.88666,0,8.02525,16.2,0,24.22525,0,1.4
"151",2019 Q1,"10J",55.51808,7.81334,2.68667,0,0,0,0,0,0,0,0,1.88,0.80667,2.10667,0,0,3.02,0,0,0,0,47.70474,36.79141,0,7.11333,3.8,0,10.91333,3.49334,2.10667
"152",2019 Q1,"10K",1.5,1.5,1.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
"153",2019 Q1,"10L",72.5924,16.75986,1.09986,0,0,0,0,0,0,0,0,0.95,0.14986,10.9,0,0,4.76,0,0,0,0,55.83254,37.90667,0,11.72587,6.2,0,17.92587,1.24972,10.9
"154",2019 Q1,"10Q",74.87421,9.5157,5.29677,0,0,0,0,0,0,0,0,4.99327,0.3035,1.55226,0,0,2.66667,2.24581,2.24581,0,0,63.1127,30.92,0,15.2727,16.92,0,32.1927,5.60027,1.55226
"155",2019 Q1,"10R",83.99443,14.63334,2.00001,0,0,0,0,0,0,0,0,2.00001,0,4.1,0,0,8.53333,4,4,0,0,65.16109,46.76109,0,3,15.4,0.2,18.4,2.00001,4.1
"156",2019 Q1,"10V",86.25001,19.09,1.85,0,0,0,0,0,0,0,0,1.75,0.1,5,0,0,12.24,0,0,0,0,67.16001,50.56001,0,11.6,5,0,16.6,1.95,5
"157",2019 Q1,"10X",94.93752,27.01751,3.0575,0,0,0,0,0,0,0,0,1.7575,1.3,15.64,0,0,8.32001,1.90667,1.90667,0,0,64.16001,51.81334,0,8.34667,4,1.85333,12.34667,4.3575,15.64
"158",2019 Q1,"11A",264.32465,86.29799,6.34133,0,0,0,0,0,0,0,0,5.54133,0.8,54.39334,0,0,25.56332,1,1,0,0,175.22666,147.31333,0,16.48,11.43333,1.8,27.91333,7.14133,54.39334
"159",2019 Q1,"11E",78.04333,13.99667,0.55,0,0,0,0,0,0,0,0,0.55,0,7.44667,0,0,6,0,0,0,0,63.40666,38.57333,0,12.2,12.63333,0.64,24.83333,0.55,7.44667
"160",2019 Q1,"11J",324.45068,39.52,0,0,0,0,0,0,0,0,0,0,0,32.84,0,0,6.68,21.83334,21.83334,0,0,261.09734,165.08667,0,16.24,79.77067,2,96.01067,0,32.84
"161",2019 Q1,"11M",292.08284,80.58787,2.06442,0,0,0,0,0,0,0,0,1.96442,0.1,43.35013,0,0,35.17332,35.79133,35.79133,0,0,175.70364,124.76803,0,41.01561,9.92,0,50.93561,2.16442,43.35013
"162",2019 Q1,"11N",236.78939,66.69874,5.06542,0,0,0,0,0,0,0,0,5.06542,0,47.49999,0,0,14.13333,0,0,0,0,170.09065,129.05066,0,18,23.03999,0,41.03999,5.06542,47.49999
"163",2019 Q1,"11X",189.24608,58.79194,3.153,0.069,0,0,0,0,0,0,0,3.084,0,53.63894,0,0,2,1.42667,1.42667,0,0,129.02747,87.5008,0,25.22,16.30667,0,41.52667,3.222,53.63894
"164",2019 Q1,"12D",104.64959,22.46533,1.242,0,0,0,0,0,0,0,0,0.842,0.4,10.34333,0,0,10.88,0.8,0.8,0,0,81.38426,58.07759,0,14.8,8.50667,0,23.30667,1.642,10.34333
"165",2019 Q1,"12F",74.88594,4.85714,0.65714,0,0,0,0,0,0,0,0,0.15714,0.5,4.2,0,0,0,0,0,0,0,69.0288,32.68214,0,9,27.34666,1,36.34666,1.15714,4.2
"166",2019 Q1,"14L",347.71867,51.49066,1.984,0.8,0,0,0,0,0,0,0,1.184,0,15.2,0,0,34.30666,0,0,0,0,296.22801,139.13469,0,42.66667,114.42665,0,157.09332,2.784,15.2
"167",2019 Q1,"14Y",78.78934,18.76934,9.16668,0,0,0,0,0,0,0,0,0.32221,8.84447,3.14933,0,0,6.45333,0,0,0,0,59.35333,39.85333,0,10.6,8.9,0.66667,19.5,18.01115,3.14933
"168",2019 Q1,"15A",84.41758,18.06667,0,0,0,0,0,0,0,0,0,0,0,10.26667,0,0,7.8,0,0,0,0,66.35091,24.00667,0,35.14424,7.2,0,42.34424,0,10.26667
"169",2019 Q1,"15C",321.06328,51.12994,11.95994,0,0,0,0,0,0,0,0,0.63679,11.32315,15.2,0,0,23.97,0,0,0,0,269.93334,192.68001,0,55.78666,21.46667,0,77.25333,23.28309,15.2
"170",2019 Q1,"15D",98.5414,13.34807,0.94807,0,0,0,0,0,0,0,0,0.54807,0.4,5,0,0,7.4,12.88,12.88,0,0,72.31333,19.53333,0,38.92667,13.85333,0,52.78,1.34807,5
"171",2019 Q1,"15E",263.6,70.23333,3.275,0,0,0,0,0,0,0,0,2.475,0.8,33.4,0,0,33.55833,0,0,0,0,193.36667,57.90667,0,42.4,93.06,0,135.46,4.075,33.4
"172",2019 Q1,"15F",301.22868,87.11852,2.07,0,0,0,0,0,0,0,0,1.65,0.42,41.6792,0,0,43.36932,0.2,0.2,0,0,213.91016,136.29682,0,62.34667,15.26667,0,77.61334,2.49,41.6792
"173",2019 Q1,"99A",130.30133,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128.30133,124.30133,0,2,2,1,4,2,0
"174",2019 Q1,"99D",6.42667,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4.42667,1.42667,0,2,1,0,3,0,2
"175",2019 Q1,"99E",65.76,15.4,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,2,2,0,0,48.36,30.12,0,7.7,10.54,0,18.24,0,15.4
"176",2019 Q1,"99F",73.51334,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,55.51334,29.30667,0,2,24.20667,3,26.20667,0,15
"177",2019 Q1,"99G",37.68001,15.08001,0.2,0,0,0,0,0,0,0,0,0.2,0,8.65334,0,0,6.22667,0,0,0,0,22.6,9.8,0,10,2.8,0,12.8,0.2,8.65334
"178",2019 Q1,"99H",197.87218,69.27883,3.33669,0,0,0,0,0,0,0,0,3.33669,0,40.8,0,1,24.14214,1,1,0,0,127.27335,88.10001,0,21.57334,17.6,0.32,39.17334,3.33669,40.8
"179",2019 Q1,"99J",89.84122,14.4,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,10.6,0,0,0,0,75.44122,42.33334,0,12.09748,21.0104,0,33.10788,0,3.8
"180",2019 Q1,"99K",76.85616,9.9036,0.27027,0,0,0,0,0,0,0,0,0.27027,0,0,0,0,9.63333,0,0,0,0,66.95256,41.26667,0,17.35922,8.32667,0,25.68589,0.27027,0
"181",2019 Q1,"99M",100.3441,10.1,3,0,0,0,0,0,0,0,0,3,0,0.9,0,0,6.2,0.93333,0.93333,0,0,87.51077,56.19333,0,24.38411,6.93333,1.8,31.31744,3,0.9
"182",2019 Q1,"99N",135.06312,28.08952,2.56952,0,0,0,0,0,0,0,0,0.80077,1.76875,14.2,0,0,11.32,2.94027,2.94027,0,0,104.03333,75.85333,0,14.96,13.22,0,28.18,4.33827,14.2
"183",2019 Q1,"99P",361.5144,67.63546,8.88212,0.4,0,0,0,0,0,0,0,8.48212,0,29.50667,0,1,28.24667,0,0,0,0,293.87894,241.32693,0,8.94534,43.60667,0,52.55201,9.28212,29.50667
"184",2019 Q1,"99Q",90.33674,19.07009,2.69676,0,0,0,0,0,0,0,0,2.69676,0,3.04,0,0,13.33333,0,0,0,0,71.26665,42.90665,0,11.8,16.56,0,28.36,2.69676,3.04
"185",2019 Q1,"R0A",19128.31336,11213.57523,2335.31582,1054.068,24.06591,83.3485,0.71333,786.5575,227.89238,55.6,84,6.1702,12.9,5621.17756,463.08194,0,2793.99991,5838.43368,4493.08021,0,1345.35347,2070.30445,1472.49281,362.41082,107.07415,128.32667,6,235.40082,4435.85573,5621.17756
"186",2019 Q1,"R0B",7314.11677,4091.97429,606.92944,342.55017,8.4,39.9,1,19.6,55.75,58.6,68.0125,1.48263,11.63414,2391.12424,163.79942,0,930.12119,2064.52666,1774.83543,0,289.69123,1125.62582,446.52135,520.73114,46.53333,111.84,31.99,158.37333,1155.62625,2391.12424
"187",2019 Q1,"R1A",2978.75494,1532.53497,112.14593,47.78636,3.2,18.225,1,6.975,11.525,7,2.85625,2.49485,11.08347,991.32037,0,2,427.06867,1012.021,888.13989,0,123.88111,423.38816,156.79411,242.60738,9.6,14.38667,10.81081,23.98667,209.27201,991.32037
"188",2019 Q1,"R1C",2824.06843,1427.33947,120.88526,43.08488,7.6326,15.5344,0,10.1375,7.7,0,0,1.9,34.89588,747.07655,0,0,559.37766,948.91891,781.87865,0,167.04026,446.61005,197.96001,177.02336,18,53.62668,1.2,71.62668,232.17052,747.07655
"189",2019 Q1,"R1D",1231.72932,657.8547,22.45296,5.169,1.85,1.4,0,0,0,0,0,4.48116,9.5528,461.51502,0,0,173.88672,271.88583,198.35251,0,73.53332,298.89545,209.76691,44.86347,13.548,30.71707,3.09334,44.26507,40.42476,461.51502
"190",2019 Q1,"R1F",2671.90883,1302.80281,214.30105,87.62245,8.464,39.1,0,20.8,8,25,23,0.07,2.2446,682.31812,47.37333,63.34027,295.47004,886.22121,635.188,105.36384,145.66937,439.79815,202.34122,158.65694,33,45.79999,43.08666,78.79999,420.5321,682.31812
"191",2019 Q1,"R1H",14741.79572,9166.41476,2431.40008,904.99651,21.40682,60.5,2.5,1050.04425,165.0125,110.9,114.6,0,1.44,4337.81571,530.03505,1,1866.16392,3489.78814,2684.16574,217.71216,587.91024,2042.43949,1665.39015,114.62933,48.68,213.74001,43.15333,262.42001,4695.28766,4337.81571
"192",2019 Q1,"R1J",2069.85279,1121.41305,24.67091,2.8,0.45,4.3,0,3,0,0,0,0.62091,13.5,726.64241,0,15.50666,354.59307,695.55978,554.94002,0,140.61976,234.47996,92.68667,104.99329,9,27.8,18.4,36.8,48.72091,726.64241
"193",2019 Q1,"R1K",7681.73075,4746.18564,1196.62311,459.32163,26.95682,52.91,1.3,341.5625,165.425,66.99375,79.5625,0.09091,2.5,2350.17317,119.26995,2,1078.11941,2344.28099,2038.36103,0,305.91996,588.26412,298.35388,101.79041,82.71333,105.4065,3,188.11983,2226.43031,2350.17317
"194",2019 Q1,"R1L",4309.89599,2078.11507,216.01875,95.05,6.9,36.25,0,34.475,43.24375,0,0,0.1,0,1336.91206,0,0,525.18426,1314.16192,1064.9488,0,249.21312,912.819,463.6109,239.59477,71.8,137.81333,4.8,209.61333,388.69375,1336.91206
"195",2019 Q1,"RA2",3674.01316,2282.12724,550.75584,231.30045,6.55,39.773,0.7,153.3125,36.35,42.50625,39.6,0.66364,0,999.44954,89.35597,2.34667,640.21922,977.89979,769.44967,0,208.45012,404.9728,260.56818,40.66462,42.26667,61.47333,9.01333,103.74,1063.79804,999.44954
"196",2019 Q1,"RA3",1452.40584,708.79108,179.558,66.525,0,19.633,0,25.4,29,18,20,0,1,350.08858,16.01334,0,163.13116,385.88631,321.25351,0,64.6328,345.92845,227.95697,113.97148,3,1,11.8,4,330.116,350.08858
"197",2019 Q1,"RA4",2029.34573,1023.43142,246.75924,87.755,10.2,48,0.075,32.6,25,17,23,2.81302,0.31622,517.01454,57.54,5.52,196.59764,610.83646,497.95646,0,112.88,386.07785,139.97227,172.99224,28.4,44.71334,9,73.11334,465.63046,517.01454
"198",2019 Q1,"RA7",8093.87411,4657.3854,1180.69667,477.55236,11.1115,36.2055,1,519.175,49.3375,39.14375,36.875,1.69424,8.60182,2229.40861,169.35334,0,1077.92678,2391.78698,1937.64912,1,453.13786,1043.70173,518.82796,432.56043,31.13334,61.18,1,92.31334,2309.3616,2229.40861
"199",2019 Q1,"RA9",5168.88004,2435.69893,458.00749,210.1575,16.825,16.901,0,76.258,66.6875,30,36,0.71182,4.46667,1046.48923,84.52346,7.18667,839.49208,1700.00655,1243.38739,0,456.61916,1031.17456,554.20172,347.79285,20,109.17999,2,129.17999,848.61566,1046.48923
"200",2019 Q1,"RAE",5275.78818,2728.64716,651.65371,291.34523,8.016,22.676,0,151.6,77.0125,44.43125,54.8,0.77273,1,1303.79831,202.69647,0,570.49867,1460.7009,1216.03397,0,244.66693,1054.84012,536.28,447.84679,14,56.71333,31.6,70.71333,1225.52219,1303.79831
"201",2019 Q1,"RAJ",3902.0775,2117.49421,538.51932,205.20909,5,67.99546,3,130.9875,29.4,51,45,0.92727,0,983.57949,123.57325,0,471.82215,1273.69541,1049.67587,0,224.01954,501.16788,241.57836,103.44,63.70333,92.44619,9.72,156.14952,1043.71137,983.57949
"202",2019 Q1,"RAL",8575.68771,5186.26471,1514.19121,634.97407,13.2,68.815,0.1,511.004,139.5625,69.447,76.725,0.36364,0,2354.30855,308.18673,1,1008.57822,2279.47154,1830.73486,0,448.73668,1088.31146,715.70028,293.78452,34.54666,44.28,21.64,78.82666,2888.35628,2354.30855
"203",2019 Q1,"RAN",1460.43265,744.95387,185.75091,110.95091,0,3,0,64.8,5,0,0,0,2,343.13279,0,0,216.07017,366.76437,314.31317,0,52.4512,341.24774,200.73441,22.8,53.10666,64.60667,7.46667,117.71333,366.50182,343.13279
"204",2019 Q1,"RAP",3069.24595,1919.62086,505.10114,183.59318,4.1,23.3,0,140.25,73.8125,36,42.6,1.44546,0,924.33119,137.85054,0,352.33799,859.69195,746.80275,0,112.8892,281.54301,129.94667,11,24.175,116.42134,8.39013,140.59634,934.94432,924.33119
"205",2019 Q1,"RAS",2948.33696,1548.48196,411.486,171.4555,3.45,41.2,2,107.8805,33.6,16.8,35,0.1,0,743.77283,134.36001,0,258.86312,798.47969,644.9616,5.28,148.23809,598.37531,223.99737,292.65127,28.90667,52.82,3,81.72667,787.272,743.77283
"206",2019 Q1,"RAT",5138.92017,2944.97426,224.03498,113.7,13.75455,45.75,0,19,29.71111,0,0.9375,0.18182,1,1672.8003,0,3.6,1044.53898,1609.82638,1355.04957,0,254.77681,579.6862,377.4533,28.85068,46.99333,126.38889,4.43333,173.38222,418.17703,1672.8003
"207",2019 Q1,"RAX",2952.35559,1761.60736,473.7991,219.08453,4.965,20.8,1.354,133.36375,34.81875,24.6,34.63125,0.18182,0,822.46165,170.77396,4,290.57265,841.07382,717.9127,0,123.16112,327.67441,199.97334,57.8144,23.7,46.18667,22,69.88667,911.24363,822.46165
"208",2019 Q1,"RBA",4162.57047,2038.09243,516.85923,245.3179,23.78409,18.643,0.768,120.9495,40,30,32,4.70341,0.69333,962.00493,118.89327,2,438.335,1302.91844,1128.93625,0,173.98219,765.2596,320.2863,369.93331,14.4,60.63999,56.3,75.03999,988.24705,962.00493
"209",2019 Q1,"RBD",2328.67299,1226.41031,307.99085,138.2346,4.4,36.9,1,48.80625,25.6875,20.9625,31,1,0,566.41671,66.94668,1.22666,283.82941,774.39843,666.58776,0,107.81067,319.86425,120.16799,112.6696,42.65333,44.37333,8,87.02666,588.2942,566.41671
"210",2019 Q1,"RBK",3599.23477,1898.44745,365.48125,149.85,3.2,53.2,1,61.88125,23.55,37.2,35.6,0,0,994.85949,146.52984,2.61333,388.96354,1042.98188,846.57496,0,196.40692,655.99211,293.68799,268.55745,28,65.74667,1.81333,93.74667,706.4125,994.85949
"211",2019 Q1,"RBL",5240.3365,2619.52413,546.11114,240.7325,12.45,18.642,0.9,123.70625,63.21575,36,46,2.46464,2,1330.0862,119.22662,0,624.10017,1730.71009,1464.18852,0,266.52157,888.10228,296.88931,498.01279,43.73333,49.46685,2,93.20018,1025.64189,1330.0862
"212",2019 Q1,"RBN",5368.92242,2848.46627,686.30252,240.7304,14.325,49.82723,1,227.35625,64.7,34,54,0.36364,0,1362.24267,145.43333,0,654.48775,1468.07647,1124.73427,0,343.3422,1051.37968,640.94275,249.42676,69.3035,91.70667,1,161.01017,1306.5414,1362.24267
"213",2019 Q1,"RBQ",1473.13559,862.98099,147.7375,83.2,0,2,0,46.5375,12,4,0,0,0,501.54483,0,0,213.69866,309.2077,229.95329,0,79.25441,296.3469,157.8669,92.68,28.8,17,4.6,45.8,283.475,501.54483
"214",2019 Q1,"RBS",3178.92035,1923.61208,409.39125,207.696,6.2,9.414,0,161.48125,22.6,0,1,0,1,973.26907,0,0,540.95176,609.97325,478.66579,0,131.30746,644.33502,350.45892,180.25411,31.322,82.29999,1,113.62199,796.1825,973.26907
"215",2019 Q1,"RBT",3773.91406,1827.69772,322.51705,129.55,4.5,28.65,0,98.4,24.8,12.34375,17.6875,6.5858,0,895.07455,102.12,0,507.98612,1303.33098,1034.87105,0,268.45993,641.88536,224.66923,334.12879,28.90068,54.18666,1,83.08734,613.6483,895.07455
"216",2019 Q1,"RBV",2713.34939,1437.13533,248.914,139.514,0,16,0,61.5,30.8,0,0,1.1,0,631.87335,0,0,556.34798,648.75462,517.43408,0,131.32054,626.55277,259.47948,251.77329,29,86.3,0.90667,115.3,465.928,631.87335
"217",2019 Q1,"RBZ",2680.08303,1389.28195,290.19527,104.6035,27.85227,30.452,0,34.49375,46.39375,15.6,24.6,0.10667,6.09333,642.65864,61.99039,11.09333,383.34432,957.44895,743.36628,0,214.08267,333.35213,184.22427,77.19454,28.12666,43.80666,0,71.93332,533.89012,642.65864
"218",2019 Q1,"RC1",2543.1202,1386.96053,343.32855,141.8397,3.2,23.2,1,99.075,27.75,19.7125,27,0,0.55135,688.64345,89.71664,4,261.27189,806.68636,649.98664,0,156.69972,349.47331,152.24668,152.87996,3,41.34667,0,44.34667,657.9071,688.64345
"219",2019 Q1,"RC9",3822.85076,2273.18762,573.35131,246.49051,11.1,37,0,165.60625,36.7,38,38,0.45455,0,1101.41852,174.34103,0,424.07676,1076.88982,897.83652,0,179.0533,456.59999,232.98,129.81332,18.73333,75.07334,16.17333,93.80667,1109.54807,1101.41852
"220",2019 Q1,"RCB",7142.87887,3495.5878,760.41335,345.678,19.05,64.878,1,135.9625,82.9,45.6,64.4,0.94485,0,1630.68112,159.92,0,944.57333,2321.88538,1804.78482,0,517.10056,1322.40569,546.88054,636.5337,42.11333,96.87812,3,138.99145,1435.98185,1630.68112
"221",2019 Q1,"RCD",3703.07691,2127.6764,317.072,129.76168,3.691,50.003,0.75,44.08125,29.8125,20,20,10.05257,8.92,1303.61522,68.74666,1,437.24252,1075.89885,930.48565,0,145.4132,483.84833,241.83699,174.33134,13.90667,53.77333,15.65333,67.68,593.52893,1303.61522
"222",2019 Q1,"RCF",2554.63799,1278.88527,244.51203,110.2585,4.5125,26.01364,0,40.5875,25.2,17,20.30625,0.43364,0.2,578.1667,70.27333,5.21333,380.71988,818.22013,602.44915,0,215.77098,450.79046,156.58377,217.88214,18.8,57.52455,6.74213,76.32455,463.39042,578.1667
"223",2019 Q1,"RCU",2735.44319,1544.31608,295.84094,151.7323,3.8,15.375,1.2,109.45,7,2,4,0.08364,1.2,793.79731,0,0,454.67783,891.76717,726.52266,0,165.24451,291.35994,156.22665,67.99997,26.2,40.93332,8,67.13332,583.39824,793.79731
"224",2019 Q1,"RCX",2851.80468,1460.45032,401.72997,126.8639,5.473,62.3875,2,71.16125,82,22.6625,28,0.18182,1,696.92326,82.41333,6,273.38376,866.32911,745.10924,0,121.21987,522.02525,150.84079,303.94446,17,50.24,3,67.24,719.27812,696.92326
"225",2019 Q1,"RD1",4432.49694,2297.74758,548.52174,232.68236,15.77273,30.28,1,153.4125,47.1625,30,36.5,1.71165,0,1047.56852,148.33999,2.66667,550.65066,1398.82231,1035.2548,0,363.56751,732.00705,239.47334,339.9937,37.81334,114.72667,3.92,152.54001,1047.16933,1047.56852
"226",2019 Q1,"RD3",3431.5839,1917.52276,433.18992,197.957,11.91818,35.5895,1.8,98.66626,30.1,27,28,1.15898,1,825.20302,135.45997,1.61333,522.05652,1196.53746,942.17332,0,254.36414,316.52368,144.68345,100.69463,22.5,48.6456,1,71.1456,833.32086,825.20302
"227",2019 Q1,"RD8",3103.92699,1638.42731,412.31573,175.662,6.12727,76.00896,0,84.5175,23,20,27,0,0,787.75636,123.86829,0,314.48693,821.36817,611.95776,0,209.41041,630.13151,310.2273,226.19354,29.8,63.91067,14,93.71067,801.63146,787.75636
"228",2019 Q1,"RDD",4353.47273,2243.2311,570.77542,224.4336,9,91.5,1,102.36,43.2,52,47,0.28182,0,1154.18976,158.00314,1,359.26278,1370.80153,1111.04485,0,259.75668,735.4401,286.20004,356.56007,32.6,60.07999,4,92.67999,1097.06902,1154.18976
"229",2019 Q1,"RDE",8113.67258,4557.4357,979.5646,403.10226,21.4325,84.624,1.5,246.15909,66.525,76.00625,78.8875,1.328,0,2266.77186,241.31323,2.86667,1066.91934,2432.91059,1836.15805,0,596.75254,1099.5663,476.27442,395.93295,46.8,180.55893,23.75999,227.35893,1889.7762,2266.77186
"230",2019 Q1,"RDR",3913.53938,2019.57374,58.23457,22,3.377,2.95,5.6,3.85,1,0,0,3.32424,16.13333,1229.65955,0.4,6.28,724.99962,1317.05526,1091.73834,0,225.31692,556.43038,164.19069,250.67668,60.41334,81.14967,20.48,141.56301,106.5449,1229.65955
"231",2019 Q1,"RDU",8201.40825,4282.87572,1065.5415,446.39546,10.35,69.22273,1,368.13012,62,54.6,52.925,0.91819,0,2146.00437,257.49064,0,813.83921,2609.75609,2073.15358,4.96,531.64251,1275.43218,553.5335,592.35328,34.70541,94.83999,33.34426,129.5454,2067.16481,2146.00437
"232",2019 Q1,"RDY",4572.06695,2207.19275,107.25817,62.15955,6.0525,9.675,0.15,8.1,13,0,0,6.91658,1.20454,1387.44908,0.74667,4.28666,707.45217,1639.56905,1440.44056,0,199.12849,723.34515,339.10085,258.2812,26.61477,99.34833,1.96,125.9631,194.44976,1387.44908
"233",2019 Q1,"RDZ",4074.32454,2091.69644,463.81334,198.44209,19.40909,35.402,0,113.98573,38.25625,26,31,0.31818,1,1110.79962,32.84667,0,484.23681,1273.8472,1025.22291,0,248.62429,702.42089,333.3476,280.21331,26.37333,62.48665,6.36001,88.85998,889.05225,1110.79962
"234",2019 Q1,"REF",4841.75827,2603.64446,657.1245,294.565,20.3825,39.064,1.6,120.3,79.85,42.6875,50,6.5755,2.1,1152.24333,141.83329,0,652.44334,1536.43508,1192.90115,0.66667,342.86726,675.82666,399.76718,152.82001,46.72533,76.51414,25.85207,123.23947,1226.2235,1152.24333
"235",2019 Q1,"REM",4658.84048,2328.89432,554.95973,251.24059,2,14.725,1,147.67875,56.95175,31,50,0.36364,0,1174.14408,2.19333,0,597.59718,1409.60937,1171.69601,0,237.91336,918.73679,343.77972,428.09319,44.17838,102.6855,1.6,146.86388,1051.60407,1174.14408
"236",2019 Q1,"REN",1166.42003,622.44667,78.721,53.271,1,2.5,0,16.75,5.2,0,0,0,0,278.43333,0,0,265.29234,339.75335,273.50668,0,66.24667,204.22001,128.24001,0,11.8,64.18,0,75.98,152.242,278.43333
